trip_id,mandi_id,destination_warehouse,departure_time,arrival_time,transit_hours,distance,distance_unit,vehicle_no,driver_id,distance_km,vehicle_no_clean,departure_time_clean,arrival_time_clean
TRP001809,MANDI011,Export-Terminal,2026-08-20 22:43:24,08-21-2026 05:07 AM,6.4,340.6,km,,DRV398,340.6,,,
TRP007349,MANDI021,Export-Terminal,31-Mar-2026 05:51:05,,12.4,518.2,km,RJ-27-AB-3770,DRV988,518.2,RJ27AB3770,,
TRP003920,MANDI041,WH-East,15-Jul-2026 14:16:45,2026-07-16 00:34:45,10.3,551.4,km,RJ65-BC-1174,DRV566,551.4,RJ65BC1174,,
TRP007221,MANDI054,WH-South,2026-02-01T04:11:56,01-Feb-2026 18:41:56,14.5,672.2,km,UP-15-BC-6385,DRV585,672.2,UP15BC6385,2026-02-01 04:11:56,
TRP004484,MANDI025,WH-North,2026-07-19 22:32:11,2026-07-20 19:14:11,20.7,725.3263683,miles,PB 79 CD 3192,DRV572,1167.2967375599221,PB79CD3192,,
TRP003468,MANDI023,Export-Terminal,08/08/2026,08/08/2026,3.2,141.4,km,DL-83-AB-6434,DRV427,141.4,DL83AB6434,,
TRP000473,MANDI005,Export-Terminal,01-04-2026 12:17 AM,2026-01-04 05:17:45,,151.0552901,miles,UP45-BC-3310,DRV115,243.099320569534,UP45BC3310,,
TRP008655,MANDI023,WH-South,06/08/2026 03:55,06/08/2026 23:31,19.6,952.3,km,rj 37-DF-9434,DRV227,952.3,RJ37DF9434,,2026-06-08 23:31:00
TRP002975,MANDI014,Export-Terminal,04/09/2026 23:50,2026-09-05T19:14:22,,1108.2,km,rj 81-BC-4479,DRV535,1108.2,RJ81BC4479,,
TRP007939,MANDI011,WH-West,2026-05-04 13:02:41,05-05-2026 10:32 AM,21.5,966.3,km,HR-29-CD-7121,DRV395,966.3,HR29CD7121,,
TRP006483,MANDI045,WH-Central,2026-01-12 11:18:38,13/01/2026 08:42,21.4,1156.4,km,UP-69-AB-8737,,1156.4,UP69AB8737,,
TRP006434,MANDI053,WH-South,05-12-2026 12:23 AM,2026-05-12 02:59:38,2.6,129.2,km,rj 57-AB-5596,DRV949,129.2,RJ57AB5596,,
TRP005152,MANDI003,WH-South,06/05/2026 23:37,07/05/2026,,620.128258,miles,PB-33-CD-8110,DRV836,997.9972107297199,PB33CD8110,,
TRP000869,MANDI039,WH-Central,24-Mar-2026 06:32:26,2026-03-25 01:02:26,18.5,893.7,km,DL-98-AB-4827,DRV590,893.7,DL98AB4827,,
TRP009949,MANDI020,WH-North,2026-02-19 11:55:51,,15.0,820.7,km,,DRV907,820.7,,,
TRP007930,MANDI022,WH-West,13/08/2026,13/08/2026 23:49,2.1,121.3 KM,,UP55-CD-9551,DRV144,,UP55CD9551,,
TRP001507,MANDI010,WH-East,21/07/2026 17:02,2026-07-22 10:32:48,,1018.2 KM,,UP69-DF-7438,,,UP69DF7438,,
TRP005640,MANDI040,WH-West,2026-08-28T02:32:46,28/08/2026 08:14,5.7,335.7,km,HR26-AB-3551,,335.7,HR26AB3551,2026-08-28 02:32:46,
TRP005992,MANDI008,Export-Terminal,07-14-2026 06:54 PM,15/07/2026 05:24,10.5,444.8,km,,DRV604,444.8,,,
TRP006544,MANDI039,WH-West,05-29-2026 09:24 AM,30/05/2026,,864.9,km,PB-53-BC-4309,DRV188,864.9,PB53BC4309,,
TRP002771,MANDI057,WH-East,10-Feb-2026 23:01:54,,,696.3 KM,,DL-36-DF-6458,DRV472,,DL36DF6458,,
TRP009704,MANDI051,WH-North,21/03/2026 19:24,2026-03-22 18:54:30,23.5,1159.9,km,UP-21-AB-5959,DRV239,1159.9,UP21AB5959,,
TRP008876,MANDI047,WH-East,18/04/2026 15:28,19-Apr-2026 09:10:07,17.7,846.7,km,UP10-DF-5224,,846.7,UP10DF5224,,
TRP006122,MANDI054,WH-Central,08-14-2026 11:05 PM,2026-08-15T09:47:57,10.7,457.0,km,DL10-AB-1989,DRV917,457.0,DL10AB1989,,
TRP005248,MANDI049,Export-Terminal,16/04/2026 12:22,04-17-2026 04:40 AM,16.3,781.6,km,RJ-38-BC-5158,DRV187,781.6,RJ38BC5158,,
TRP001076,MANDI034,WH-North,2026-03-22 17:08:24,2026-03-22 22:20:24,5.2,259.2,km,,DRV411,259.2,,,
TRP006976,MANDI015,WH-South,19-Jul-2026 20:12:28,20/07/2026 15:48,19.6,982.4,km,HR16-AB-6595,DRV138,982.4,HR16AB6595,,
TRP009099,MANDI044,WH-Central,16/05/2026,17/05/2026,15.1,891.7,km,HR41-DF-8832,DRV232,891.7,HR41DF8832,,
TRP007362,MANDI023,WH-East,2026-08-20T15:43:59,2026-08-21 01:31:59,9.8,513.3,km,RJ 59 AB 5003,,513.3,RJ59AB5003,2026-08-20 15:43:59,
TRP007208,MANDI009,WH-Central,12/01/2026 06:06,13-Jan-2026 02:42:25,,750.616168,miles,PB 37 BC 1392,DRV341,1207.99662380912,PB37BC1392,,
TRP009839,MANDI018,WH-Central,2026-08-26T03:57:38,,5.5,319.2,km,up 47-CD-1704,,319.2,UP47CD1704,2026-08-26 03:57:38,
TRP005197,MANDI034,WH-Central,02-Jun-2026 04:20:11,,,792.6,km,PB-61-DF-2416,DRV178,792.6,PB61DF2416,,
TRP005813,MANDI029,WH-East,26/03/2026 02:15,26/03/2026,15.5,621.2,km,DL68-DF-7169,DRV554,621.2,DL68DF7169,,
TRP007647,MANDI046,Export-Terminal,04-01-2026 11:48 PM,02/04/2026,21.1,1263.0,km,DL-83-DF-8306,DRV781,1263.0,DL83DF8306,,
TRP006437,MANDI001,WH-West,2026-09-09T19:16:12,10/09/2026,20.3,528.0410757999999,miles,,DRV435,849.7976249279719,,2026-09-09 19:16:12,
TRP007796,MANDI024,WH-West,08/01/2026,2026-01-08T23:23:40,12.0,414.7030054,miles,PB 19 CD 7925,DRV912,667.398134710436,PB19CD7925,,
TRP000074,MANDI049,WH-North,2026-08-14 20:31:07,2026-08-15 02:31:07,6.0,206.295172,miles,PB-97-DF-5865,DRV937,331.99907210648,PB97DF5865,,
TRP004833,MANDI008,WH-East,2026-01-05 15:01:58,01-05-2026 08:07 PM,5.1,283.1,km,PB-80-AB-4930,DRV232,283.1,PB80AB4930,,
TRP007901,MANDI039,WH-East,23/03/2026,24-Mar-2026 12:48:43,14.0,665.0,km,pb 73-AB-7791,,665.0,PB73AB7791,,
TRP004769,MANDI043,WH-Central,2026-07-04 13:06:13,07-05-2026 02:36 AM,13.5,773.2 KM,,DL-19-BC-1208,DRV890,,DL19BC1208,,
TRP007303,MANDI004,WH-East,07/07/2026,2026-07-07T23:34:36,21.4,1252.9,km,DL62-DF-2879,,1252.9,DL62DF2879,,
TRP006217,MANDI011,WH-South,09/03/2026 03:05,09/03/2026,14.0,720.3,km,PB-52-CD-2254,DRV753,720.3,PB52CD2254,,
TRP001102,MANDI027,WH-Central,04/08/2026,2026-08-05 03:09:09,11.8,561.3,km,DL 27 DF 8795,DRV680,561.3,DL27DF8795,,
TRP006591,MANDI019,WH-East,29-Mar-2026 04:33:01,29/03/2026 17:09,12.6,586.6,km,hr 30-AB-5167,DRV165,586.6,HR30AB5167,,
TRP009918,MANDI045,WH-Central,19-Jun-2026 10:59:59,19/06/2026 23:53,12.9,750.7,km,HR-60-BC-6235,,750.7,HR60BC6235,,
TRP000314,MANDI044,Export-Terminal,2026-03-31T22:59:35,2026-04-01T06:41:35,7.7,362.2,km,,DRV914,362.2,,2026-03-31 22:59:35,
TRP009118,MANDI038,WH-North,2026-02-28 08:50:43,01-Mar-2026 07:56:43,,1283.0,km,DL-83-CD-5630,DRV774,1283.0,DL83CD5630,,
TRP005170,MANDI037,WH-North,05-19-2026 03:38 PM,2026-05-20 03:02:11,11.4,487.4,km,,DRV815,487.4,,,
TRP000119,MANDI055,WH-North,07/08/2026 00:21,2026-08-07 08:51:33,8.5,429.7,km,HR38-BC-2258,DRV678,429.7,HR38BC2258,,
TRP002023,MANDI035,WH-East,2026-08-06T04:03:03,,10.9,597.4,km,PB-77-BC-9380,DRV920,597.4,PB77BC9380,2026-08-06 04:03:03,
TRP007147,MANDI014,WH-North,2026-02-23 10:51:22,2026-02-24T00:09:22,13.3,662.7,km,RJ58-AB-4339,DRV834,662.7,RJ58AB4339,,
TRP003025,MANDI041,WH-North,2026-09-05 12:19:30,06-Sep-2026 02:19:30,14.0,770.0,km,pb 59-DF-7648,DRV169,770.0,PB59DF7648,,
TRP002035,MANDI039,WH-South,08/05/2026 03:06,05-08-2026 01:54 PM,10.8,449.9,km,UP 79 CD 6732,DRV612,449.9,UP79CD6732,,
TRP003429,MANDI012,WH-East,2026-08-07 14:17:23,07/08/2026 21:59,7.7,353.8,km,RJ-93-DF-5401,DRV168,353.8,RJ93DF5401,,2026-07-08 21:59:00
TRP008154,MANDI051,WH-North,2026-01-31T01:39:17,31-Jan-2026 18:57:17,17.3,872.6,km,RJ-44-DF-9478,,872.6,RJ44DF9478,2026-01-31 01:39:17,
TRP009013,MANDI038,WH-Central,04-04-2026 05:08 PM,05-Apr-2026 08:20:24,15.2,741.3,km,,DRV187,741.3,,,
TRP009480,MANDI025,WH-North,13-Mar-2026 15:27:44,13/03/2026 21:15,5.8,245.4 KM,,HR-83-CD-5768,DRV835,,HR83CD5768,,
TRP001220,MANDI001,WH-East,09/06/2026,10/06/2026 04:08,23.5,1090.2,km,PB-25-CD-6665,DRV901,1090.2,PB25CD6665,,2026-10-06 04:08:00
TRP007586,MANDI025,WH-South,14-May-2026 16:10:10,2026-05-15 16:04:10,23.9,841.5848824000001,miles,UP38-AB-7973,DRV478,1354.396214641616,UP38AB7973,,
TRP004534,MANDI056,WH-East,2026-06-23T13:27:54,24-Jun-2026 09:27:54,20.0,891.3,km,HR 74 CD 1921,DRV292,891.3,HR74CD1921,2026-06-23 13:27:54,
TRP008823,MANDI051,WH-South,10/05/2026 17:35,2026-05-11T01:59:02,8.4,421.2,km,hr 14-BC-5715,DRV463,421.2,HR14BC5715,,
TRP006261,MANDI005,Export-Terminal,07/02/2026 03:57,2026-02-07T11:21:33,7.4,425.7,km,UP-89-BC-3011,DRV870,425.7,UP89BC3011,,
TRP002511,MANDI025,WH-East,2026-07-30 11:05:47,07-30-2026 09:35 PM,10.5,559.1,km,PB52-CD-4487,,559.1,PB52CD4487,,
TRP003856,MANDI042,WH-South,31/07/2026 06:47,2026-07-31 17:23:41,10.6,490.7,km,RJ-93-BC-1096,DRV956,490.7,RJ93BC1096,,
TRP009545,MANDI053,WH-South,24/02/2026,02-25-2026 11:22 PM,23.9,1260.5,km,HR-99-BC-8805,DRV292,1260.5,HR99BC8805,,
TRP007530,MANDI025,WH-North,04-May-2026 18:24:33,04/05/2026,3.8,181.8,km,RJ-60-DF-2731,DRV593,181.8,RJ60DF2731,,
TRP005590,MANDI037,WH-West,12/02/2026 06:11,2026-02-12 11:11:31,5.0,259.0,km,pb 23-AB-1483,DRV127,259.0,PB23AB1483,,
TRP007137,MANDI039,WH-North,2026-01-15 12:00:28,2026-01-15T15:06:28,3.1,172.2,km,DL15-AB-2348,DRV289,172.2,DL15AB2348,,
TRP004853,MANDI027,WH-Central,15/03/2026 21:49,16/03/2026 20:31,22.7,956.1,km,DL38-DF-2150,DRV179,956.1,DL38DF2150,,
TRP000178,MANDI045,WH-East,2026-04-21T20:52:28,22-Apr-2026 08:16:28,11.4,544.7 KM,,hr 19-BC-6569,DRV475,,HR19BC6569,2026-04-21 20:52:28,
TRP001644,MANDI001,Export-Terminal,01-14-2026 05:18 PM,15/01/2026 05:12,11.9,487.3 KM,,HR90-DF-2522,,,HR90DF2522,,
TRP009977,MANDI032,WH-North,03-Sep-2026 22:23:46,2026-09-04 05:11:46,6.8,337.5,km,DL78-BC-4684,DRV353,337.5,DL78BC4684,,
TRP003351,MANDI016,Export-Terminal,08/08/2026 00:52,08-Aug-2026 07:16:26,6.4,303.3,km,PB-57-DF-7346,DRV490,303.3,PB57DF7346,,
TRP003465,MANDI054,WH-West,2026-07-31 22:01:54,,,527.9,km,RJ-99-BC-8882,DRV612,527.9,RJ99BC8882,,
TRP001375,MANDI007,WH-West,2026-05-23T01:47:03,23/05/2026 20:29,18.7,786.4,km,,DRV995,786.4,,2026-05-23 01:47:03,
TRP001721,MANDI038,WH-North,2026-06-20T00:25:55,2026-06-20T09:43:55,,442.0,km,UP79-AB-8461,DRV553,442.0,UP79AB8461,2026-06-20 00:25:55,
TRP004585,MANDI034,WH-Central,2026-08-07 22:43:18,08/08/2026,19.8,905.3,km,rj 46-CD-3588,DRV128,905.3,RJ46CD3588,,
TRP006624,MANDI042,WH-East,20-Jan-2026 15:06:52,01-20-2026 06:18 PM,3.2,176.9 KM,,,,,,,
TRP002265,MANDI041,WH-East,2026-09-06 04:27:29,09-06-2026 11:39 PM,19.2,854.5,km,PB-28-BC-1899,DRV892,854.5,PB28BC1899,,
TRP000088,MANDI026,WH-East,2026-06-20T18:29:18,06-21-2026 03:41 PM,21.2,881.1,km,rj 83-DF-3831,DRV609,881.1,RJ83DF3831,2026-06-20 18:29:18,
TRP006963,MANDI048,WH-North,2026-02-27T21:17:08,2026-02-28T10:11:08,12.9,690.4,km,dl 96-AB-4895,DRV670,690.4,DL96AB4895,2026-02-27 21:17:08,
TRP009775,MANDI005,WH-South,18-May-2026 04:26:25,,2.7,152.1,km,UP 69 BC 2301,DRV559,152.1,UP69BC2301,,
TRP009036,MANDI031,WH-Central,2026-02-27 22:43:19,2026-02-28 08:07:19,9.4,387.5,km,,,387.5,,,
TRP000404,MANDI010,WH-West,02-15-2026 01:03 AM,2026-02-15 07:57:35,6.9,347.9,km,rj 22-AB-4795,DRV166,347.9,RJ22AB4795,,
TRP008295,MANDI012,WH-North,2026-08-04 20:38:49,2026-08-05 02:02:49,5.4,259.8,km,hr 23-CD-8858,,259.8,HR23CD8858,,
TRP003935,MANDI029,Export-Terminal,03-13-2026 07:08 AM,14/03/2026,17.9,904.9,km,PB-57-DF-5602,,904.9,PB57DF5602,,
TRP008363,MANDI050,WH-South,2026-09-03 02:08:34,04/09/2026 00:56,22.8,1107.6,km,hr 86-DF-6990,DRV997,1107.6,HR86DF6990,,2026-04-09 00:56:00
TRP007133,MANDI004,Export-Terminal,05/07/2026 19:48,06/07/2026,6.4,287.1,km,PB-33-CD-3283,DRV329,287.1,PB33CD3283,,
TRP002457,MANDI021,WH-West,2026-02-10 23:48:24,02-11-2026 03:54 AM,4.1,195.9,km,,,195.9,,,
TRP005665,MANDI006,WH-South,09/03/2026,2026-03-10T04:14:21,24.0,1213.0 KM,,HR-38-AB-8082,DRV793,,HR38AB8082,,
TRP002215,MANDI024,WH-North,2026-03-10 02:14:31,2026-03-10 07:14:31,5.0,221.7,km,HR29-BC-5581,DRV675,221.7,HR29BC5581,,
TRP001028,MANDI035,WH-South,02-09-2026 11:42 AM,2026-02-09 15:48:17,4.1,230.6,km,HR39-AB-3951,DRV489,230.6,HR39AB3951,,
TRP001422,MANDI014,WH-Central,2026-07-26T14:18:35,2026-07-26T23:42:35,9.4,561.7,km,HR-40-AB-5019,DRV372,561.7,HR40AB5019,2026-07-26 14:18:35,
TRP002437,MANDI022,WH-East,15/06/2026 15:30,16-Jun-2026 04:30:45,13.0,724.2,km,PB-27-CD-2779,DRV552,724.2,PB27CD2779,,
TRP007499,MANDI003,Export-Terminal,2026-01-01 08:26:15,02/01/2026,22.0,1063.9,km,,DRV160,1063.9,,,
TRP007026,MANDI044,WH-North,05-17-2026 01:42 PM,2026-05-18T02:54:05,13.2,627.6,km,hr 58-DF-5207,DRV664,627.6,HR58DF5207,,
TRP009451,MANDI044,WH-West,2026-04-18T10:49:22,,9.7,447.0 KM,,RJ61-DF-9580,DRV867,,RJ61DF9580,2026-04-18 10:49:22,
TRP001279,MANDI038,WH-West,30/05/2026 09:22,30/05/2026 16:46,7.4,335.8,km,hr 87-AB-9170,DRV967,335.8,HR87AB9170,,
TRP007297,MANDI042,WH-Central,08/03/2026 20:23,2026-03-09 12:41:11,16.3,937.4,km,dl 89-CD-4305,,937.4,DL89CD4305,,
TRP002761,MANDI007,WH-West,17-Jun-2026 09:25:53,18/06/2026,,853.7,km,rj 83-DF-1119,DRV244,853.7,RJ83DF1119,,
TRP005361,MANDI001,WH-East,17/03/2026 02:25,17/03/2026 16:31,14.1,803.9,km,rj 15-BC-2523,DRV110,803.9,RJ15BC2523,,
TRP007198,MANDI042,WH-West,17/08/2026,08-17-2026 01:01 PM,8.4,342.3,km,PB-32-BC-1090,DRV811,342.3,PB32BC1090,,
TRP001979,MANDI028,WH-North,2026-03-06T22:32:37,2026-03-07T00:44:37,2.2,93.7,km,DL-57-AB-4643,DRV802,93.7,DL57AB4643,2026-03-06 22:32:37,
TRP001062,MANDI057,WH-Central,12/08/2026 05:42,,12.5,749.5,km,UP77-AB-6094,DRV175,749.5,UP77AB6094,,
TRP001426,MANDI048,WH-South,2026-05-31 09:03:14,05-31-2026 05:39 PM,8.6,348.3,km,pb 15-BC-5305,DRV561,348.3,PB15BC5305,,
TRP005287,MANDI009,WH-South,11/08/2026,2026-08-12 03:00:10,,588.4,km,,DRV722,588.4,,,
TRP007615,MANDI040,WH-North,2026-02-14T16:50:56,15-Feb-2026 09:50:56,,965.5,km,HR44-BC-3224,,965.5,HR44BC3224,2026-02-14 16:50:56,
TRP005000,MANDI037,Export-Terminal,04/09/2026,04/09/2026,2.3,117.2,km,,,117.2,,,
TRP001503,MANDI010,Export-Terminal,2026-05-12T22:26:34,,21.1,1085.1,km,RJ-71-DF-9626,DRV469,1085.1,RJ71DF9626,2026-05-12 22:26:34,
TRP008914,MANDI001,Export-Terminal,19-Feb-2026 08:46:49,2026-02-20T00:46:49,16.0,861.5,km,HR-91-BC-9429,DRV873,861.5,HR91BC9429,,
TRP004809,MANDI007,WH-West,2026-01-07T04:43:36,2026-01-08T03:07:36,22.4,1181.1,km,RJ44-DF-9068,DRV941,1181.1,RJ44DF9068,2026-01-07 04:43:36,
TRP005121,MANDI019,Export-Terminal,2026-04-17 20:16:56,2026-04-18 09:28:56,13.2,739.9,km,DL70-BC-4599,DRV298,739.9,DL70BC4599,,
TRP008930,MANDI033,WH-West,26-Mar-2026 15:36:58,27/03/2026,14.0,834.3,km,PB98-BC-5148,DRV620,834.3,PB98BC5148,,
TRP005372,MANDI017,WH-West,2026-04-29 02:09:48,,17.9,883.4,km,RJ77-CD-1429,DRV122,883.4,RJ77CD1429,,
TRP000679,MANDI010,WH-West,2026-08-10 19:56:37,2026-08-10T23:44:37,3.8,160.0,km,HR-47-DF-8243,,160.0,HR47DF8243,,
TRP002578,MANDI031,WH-Central,20/05/2026,2026-05-21T04:15:51,7.1,402.6,km,PB-99-AB-6271,,402.6,PB99AB6271,,
TRP006250,MANDI023,WH-West,03-31-2026 09:57 AM,2026-04-01T00:21:40,14.4,811.8,km,PB-57-AB-8649,,811.8,PB57AB8649,,
TRP006419,MANDI008,WH-West,04-30-2026 02:06 PM,01/05/2026 06:12,16.1,728.8,km,PB 66 BC 5956,,728.8,PB66BC5956,,2026-01-05 06:12:00
TRP007862,MANDI029,WH-East,23-Feb-2026 12:51:27,2026-02-23 17:21:27,4.5,212.0,km,DL-33-DF-8839,DRV126,212.0,DL33DF8839,,
TRP000103,MANDI039,WH-South,2026-01-15 15:54:01,2026-01-16 12:18:01,20.4,517.602043,miles,PB 94 DF 1711,DRV219,832.9976718816199,PB94DF1711,,
TRP000958,MANDI014,WH-West,2026-08-20 08:01:31,2026-08-20T15:43:31,7.7,323.3,km,UP-64-DF-3021,DRV914,323.3,UP64DF3021,,
TRP004826,MANDI016,WH-North,27/07/2026 10:32,07-28-2026 03:56 AM,17.4,458.0125641,miles,,DRV744,737.097939908694,,,
TRP004327,MANDI054,WH-East,2026-03-12 00:11:27,12/03/2026 17:53,,855.3,km,RJ-60-BC-2443,DRV325,855.3,RJ60BC2443,,2026-12-03 17:53:00
TRP007258,MANDI048,WH-South,31/01/2026 07:45,2026-02-01T04:39:30,20.9,1065.3,km,HR-30-BC-7020,,1065.3,HR30BC7020,,
TRP007808,MANDI039,WH-South,04-09-2026 08:51 PM,10/04/2026,9.1,379.0,km,UP-43-AB-6033,DRV593,379.0,UP43AB6033,,
TRP004114,MANDI030,WH-North,2026-06-17 00:05:50,17/06/2026 18:35,,904.0,km,DL-44-CD-9969,DRV970,904.0,DL44CD9969,,
TRP002689,MANDI022,WH-North,14/03/2026,2026-03-15T00:02:25,10.8,440.1,km,hr 56-DF-4819,DRV208,440.1,HR56DF4819,,
TRP003132,MANDI039,WH-North,04-16-2026 07:25 AM,16/04/2026 11:37,4.2,190.4,km,PB-82-BC-6549,DRV766,190.4,PB82BC6549,,
TRP009910,MANDI050,WH-East,27/01/2026,2026-01-27 18:05:39,9.0,480.0,km,UP-65-AB-6092,DRV692,480.0,UP65AB6092,,
TRP007853,MANDI027,WH-South,17/02/2026 02:55,2026-02-17T09:49:54,6.9,296.1,km,DL24-BC-9525,DRV402,296.1,DL24BC9525,,
TRP003350,MANDI038,WH-East,2026-06-19 06:22:20,20/06/2026 06:04,23.7,1301.7,km,RJ14-DF-6504,DRV759,1301.7,RJ14DF6504,,
TRP007720,MANDI002,WH-East,19/08/2026 21:35,2026-08-20 17:35:44,20.0,835.4,km,UP30-BC-7909,DRV999,835.4,UP30BC7909,,
TRP005683,MANDI053,WH-West,2026-01-22 08:34:38,01-23-2026 12:52 AM,16.3,893.2,km,PB 54 DF 2243,DRV316,893.2,PB54DF2243,,
TRP000419,MANDI008,Export-Terminal,2026-02-04T05:45:42,2026-02-05 03:45:42,22.0,1169.3,km,,DRV961,1169.3,,2026-02-04 05:45:42,
TRP006759,MANDI053,WH-West,2026-01-27 11:43:12,28/01/2026 06:07,18.4,899.9,km,,DRV890,899.9,,,
TRP004506,MANDI053,Export-Terminal,2026-04-30 04:08:06,2026-04-30 23:26:06,19.3,936.1,km,HR-34-BC-1132,DRV784,936.1,HR34BC1132,,
TRP006616,MANDI033,WH-North,15-Jan-2026 11:01:29,2026-01-16T09:31:29,22.5,1168.3,km,PB-44-BC-7498,,1168.3,PB44BC7498,,
TRP001948,MANDI022,Export-Terminal,25/06/2026 12:03,25-Jun-2026 17:15:51,5.2,261.2,km,PB 96 BC 9742,DRV911,261.2,PB96BC9742,,
TRP002319,MANDI005,WH-North,13/02/2026 22:17,14-Feb-2026 10:59:37,12.7,674.7,km,dl 98-DF-4740,DRV305,674.7,DL98DF4740,,
TRP002300,MANDI027,WH-South,29-Jun-2026 18:12:45,29-Jun-2026 22:18:45,4.1,166.4,km,PB94-AB-1766,DRV730,166.4,PB94AB1766,,
TRP009626,MANDI027,WH-North,07-22-2026 03:25 PM,23/07/2026,,788.7,km,dl 72-DF-9207,DRV904,788.7,DL72DF9207,,
TRP000209,MANDI010,WH-East,2026-03-13T14:48:03,,23.2,1121.4 KM,,up 87-CD-9601,DRV521,,UP87CD9601,2026-03-13 14:48:03,
TRP003470,MANDI023,WH-Central,27/01/2026,,17.9,866.5,km,HR-40-DF-1047,,866.5,HR40DF1047,,
TRP003887,MANDI020,WH-North,15-Aug-2026 09:32:22,2026-08-15T21:20:22,11.8,558.2,km,UP-38-CD-4169,DRV378,558.2,UP38CD4169,,
TRP006428,MANDI041,WH-Central,10/02/2026 11:34,11/02/2026,,883.7,km,,DRV470,883.7,,,
TRP000529,MANDI049,Export-Terminal,29-Aug-2026 22:56:41,2026-08-30T01:26:41,2.5,107.1,km,HR 71 DF 4770,,107.1,HR71DF4770,,
TRP001234,MANDI034,WH-East,06-23-2026 03:36 AM,,19.4,912.9 KM,,HR-42-AB-4560,DRV809,,HR42AB4560,,
TRP000780,MANDI054,WH-South,08-10-2026 09:03 AM,08-11-2026 06:45 AM,21.7,1203.1,km,UP 29 AB 3086,DRV723,1203.1,UP29AB3086,,
TRP000723,MANDI008,WH-East,2026-05-17T12:29:33,,6.4,262.5,km,,DRV530,262.5,,2026-05-17 12:29:33,
TRP008973,MANDI044,WH-North,2026-07-30 15:41:42,2026-07-31 03:05:42,11.4,344.36380820000005,miles,hr 12-AB-1351,DRV258,554.1984510885881,HR12AB1351,,
TRP007937,MANDI021,WH-East,16/06/2026 15:16,17/06/2026 01:40,10.4,472.5,km,DL 15 AB 5639,DRV219,472.5,DL15AB5639,,
TRP001861,MANDI039,WH-North,2026-05-23T04:14:25,23/05/2026,3.4,162.7 KM,,RJ99-CD-6596,DRV202,,RJ99CD6596,2026-05-23 04:14:25,
TRP008773,MANDI046,WH-Central,2026-05-01 18:04:11,2026-05-02 13:40:11,19.6,1054.1,km,UP-23-CD-7033,DRV817,1054.1,UP23CD7033,,
TRP008052,MANDI016,WH-West,06/02/2026 10:37,07-Feb-2026 08:31:51,,1211.4,km,HR-98-CD-4950,DRV877,1211.4,HR98CD4950,,
TRP005406,MANDI027,WH-East,01-16-2026 12:53 AM,2026-01-16T16:59:08,16.1,946.2,km,UP-98-BC-1138,DRV307,946.2,UP98BC1138,,
TRP003695,MANDI031,WH-West,2026-05-16T01:24:06,2026-05-16 15:30:06,14.1,753.9,km,DL 33 BC 6954,,753.9,DL33BC6954,2026-05-16 01:24:06,
TRP001993,MANDI052,WH-North,09-Feb-2026 14:31:24,09-Feb-2026 22:19:24,7.8,380.8,km,DL-52-DF-6397,DRV100,380.8,DL52DF6397,,
TRP002333,MANDI044,WH-West,2026-06-22T08:35:44,23/06/2026,21.8,1154.9,km,,DRV484,1154.9,,2026-06-22 08:35:44,
TRP006622,MANDI037,Export-Terminal,01-24-2026 02:17 AM,2026-01-25 00:29:01,22.2,961.2,km,UP34-BC-7374,DRV865,961.2,UP34BC7374,,
TRP009062,MANDI044,WH-East,08/08/2026,08/08/2026 22:30,6.2,349.5,km,pb 85-BC-1550,DRV892,349.5,PB85BC1550,,2026-08-08 22:30:00
TRP008162,MANDI045,Export-Terminal,14-Aug-2026 18:20:47,15/08/2026 10:20,16.0,500.825026,miles,DL-61-CD-1590,DRV509,805.99774734284,DL61CD1590,,
TRP007428,MANDI040,WH-Central,2026-04-15T14:15:47,2026-04-15 20:21:47,6.1,297.7 KM,,,,,,2026-04-15 14:15:47,
TRP007921,MANDI006,WH-West,04/09/2026 15:41,09-05-2026 07:29 AM,15.8,811.9 KM,,HR-23-BC-7113,DRV574,,HR23BC7113,,
TRP002472,MANDI057,Export-Terminal,24-Aug-2026 06:26:16,2026-08-25T04:26:16,22.0,958.3,km,pb 19-CD-7405,DRV184,958.3,PB19CD7405,,
TRP005505,MANDI018,Export-Terminal,06-23-2026 03:22 AM,23-Jun-2026 16:10:33,12.8,517.6,km,HR42-BC-6120,DRV393,517.6,HR42BC6120,,
TRP009592,MANDI030,WH-Central,02/03/2026 08:24,02/03/2026 13:12,4.8,277.0,km,DL-43-BC-7516,DRV378,277.0,DL43BC7516,,2026-02-03 13:12:00
TRP005063,MANDI011,WH-South,11-Jul-2026 14:22:30,2026-07-12T11:40:30,21.3,1049.6 KM,,dl 64-AB-7634,,,DL64AB7634,,
TRP005130,MANDI024,WH-East,07/02/2026 23:18,2026-02-08T05:36:10,6.3,321.7,km,DL-42-AB-2972,DRV350,321.7,DL42AB2972,,
TRP001397,MANDI007,WH-North,14/03/2026 20:24,03-15-2026 07:06 PM,22.7,1267.9 KM,,RJ-45-CD-9567,DRV417,,RJ45CD9567,,
TRP001490,MANDI049,WH-West,2026-04-18T16:07:41,18/04/2026 22:49,6.7,374.1,km,HR-86-AB-6403,DRV188,374.1,HR86AB6403,2026-04-18 16:07:41,
TRP005754,MANDI047,WH-North,16-Jan-2026 08:28:38,2026-01-16T20:46:38,12.3,542.0,km,RJ61-DF-4432,DRV675,542.0,RJ61DF4432,,
