sensor_id,timestamp,temperature,temp_unit,rainfall,rain_unit,humidity_percent,timestamp_clean,timestamp_ist,date_clean,temp_celsius,rain_mm
SEN049,2026-03-26 00:42:30 IST,100.6,Fahrenheit,40.4,millimeters,,,2026-03-26 00:42:30,2026-03-26,38.111111111111114,40.4
SEN030,2026-07-21 02:03:02 IST,69.3,f,1.54,inch,80.0,,2026-07-21 02:03:02,2026-07-21,20.72222222222222,39.116
SEN036,2026-02-21 00:03:28 IST,38.7,c,,,,,2026-02-21 00:03:28,2026-02-21,38.7,
SEN011,2026-07-05 02:25:48 UTC,102.4,°F,-26.0,mm,94.0,,2026-07-05 07:55:48,2026-07-05,39.111111111111114,-26.0
SEN023,2026-08-19 15:51:58 IST,15.6,C,-46.0,mm,75.0,,2026-08-19 15:51:58,2026-08-19,15.6,-46.0
SEN030,2026-03-20 23:34:22 IST,38.3°C,,6.9,mm,68.0,,2026-03-20 23:34:22,2026-03-20,38.3°C,6.9
SEN004,2026-06-01 03:22:47 UTC,28.9°C,,0.6,inch,77.0,,2026-06-01 08:52:47,2026-06-01,28.9°C,15.239999999999998
SEN007,2026-08-01 07:31:54 UTC,25.5,Celsius,33.8,mm,,,2026-08-01 13:01:54,2026-08-01,25.5,33.8
SEN046,2026-03-31 07:28:29 IST,94.6,°F,15.5,MM,47.0,,2026-03-31 07:28:29,2026-03-31,34.77777777777778,15.5
SEN047,2026-01-30 14:09:48 UTC,31.9°C,,1.61,inch,33.0,,2026-01-30 19:39:48,2026-01-30,31.9°C,40.894
SEN040,2026-04-15 09:56:55 IST,92.3,Fahrenheit,1.82,inches,59.0,,2026-04-15 09:56:55,2026-04-15,33.5,46.228
SEN001,2026-06-28 06:46:46 IST,31.5,C,1.38,in,36.0,,2026-06-28 06:46:46,2026-06-28,31.5,35.05199999999999
SEN037,2026-08-06 06:48:03 UTC,73.8,°F,12.6,MM,58.0,,2026-08-06 12:18:03,2026-08-06,23.22222222222222,12.6
SEN006,2026-08-26 19:50:41 IST,39.3,Celsius,37.7,MM,,,2026-08-26 19:50:41,2026-08-26,39.3,37.7
SEN010,2026-07-13 11:59:06 IST,32.9°C,,32.1,millimeters,,,2026-07-13 11:59:06,2026-07-13,32.9°C,32.1
SEN033,2026-03-31 11:48:18 UTC,39.9,°C,0.34,inches,,,2026-03-31 17:18:18,2026-03-31,39.9,8.636000000000001
SEN001,2026-08-29 09:59:44 UTC,94.3,f,24.5,millimeters,81.0,,2026-08-29 15:29:44,2026-08-29,34.611111111111114,24.5
SEN003,2026-05-12 21:07:31 UTC,101.1,f,0.17,inches,37.0,,2026-05-13 02:37:31,2026-05-13,38.388888888888886,4.3180000000000005
SEN031,2026-05-25T19:13:45,78.3,f,28.4,mm,85.0,,2026-05-25 19:13:45,2026-05-25,25.72222222222222,28.4
SEN041,2026-03-08 19:10:58 UTC,30,C,-28.4,mm,71.0,,2026-03-09 00:40:58,2026-03-09,30,-28.4
SEN034,09-05-2026 11:07 PM,99.3,°F,26.8,MM,59.0,,2026-09-05 23:07:00,2026-09-05,37.388888888888886,26.8
SEN029,2026-02-27 19:01:14 IST,37.3,c,4.0,MM,95.0,,2026-02-27 19:01:14,2026-02-27,37.3,4.0
SEN030,2026-01-27 18:15:28 UTC,22.4,c,6.0,millimeters,59.0,,2026-01-27 23:45:28,2026-01-27,22.4,6.0
SEN014,2026-08-05 15:14:35 IST,21.4,°C,-17.9,mm,47.0,,2026-08-05 15:14:35,2026-08-05,21.4,-17.9
SEN012,2026-08-23 02:02:19 IST,100.9,F,15.8,mm,56.0,,2026-08-23 02:02:19,2026-08-23,38.27777777777778,15.8
SEN049,2026-03-04 01:01:16 UTC,61.5,°F,1.72,inches,82.0,,2026-03-04 06:31:16,2026-03-04,16.38888888888889,43.687999999999995
UNKNOWN,03-10-2026 06:22 PM,31.3,C,47.3,mm,74.0,,2026-03-10 18:22:00,2026-03-10,31.3,47.3
SEN001,2026-01-02 19:31:40 IST,25.9,c,-36.3,mm,50.0,,2026-01-02 19:31:40,2026-01-02,25.9,-36.3
SEN049,2026-02-26 08:32:46 IST,29.9,C,49.9,mm,87.0,,2026-02-26 08:32:46,2026-02-26,29.9,49.9
SEN004,2026-02-23 11:08:47 UTC,16.7,c,4.9,millimeters,39.0,,2026-02-23 16:38:47,2026-02-23,16.7,4.9
SEN015,2026-08-11 06:25:36 IST,15.9,c,41.4,millimeters,82.0,,2026-08-11 06:25:36,2026-08-11,15.9,41.4
SEN036,2026-06-22 15:31:34 IST,95.2,Fahrenheit,,,36.0,,2026-06-22 15:31:34,2026-06-22,35.111111111111114,
SEN034,2026-08-28 11:01:43 UTC,16.6,C,0.95,in,38.0,,2026-08-28 16:31:43,2026-08-28,16.6,24.13
UNKNOWN,2026-01-31 15:07:20 IST,23.1,c,45.4,millimeters,69.0,,2026-01-31 15:07:20,2026-01-31,23.1,45.4
SEN040,2026-03-19 18:09:58 UTC,61.5,Fahrenheit,20.0,mm,,,2026-03-19 23:39:58,2026-03-19,16.38888888888889,20.0
SEN038,2026-06-10 21:48:40 IST,31.9,°C,27.3,millimeters,88.0,,2026-06-10 21:48:40,2026-06-10,31.9,27.3
SEN040,2026-08-08 15:48:41 IST,25.2,°C,-45.3,mm,35.0,,2026-08-08 15:48:41,2026-08-08,25.2,-45.3
SEN002,2026-08-21 04:04:52 IST,38.9,Celsius,41.4,mm,78.0,,2026-08-21 04:04:52,2026-08-21,38.9,41.4
SEN029,2026-05-25 00:44:40 UTC,63.1,°F,22.3,millimeters,31.0,,2026-05-25 06:14:40,2026-05-25,17.27777777777778,22.3
SEN013,2026-01-25 09:46:33 IST,101.5,f,29.1,mm,62.0,,2026-01-25 09:46:33,2026-01-25,38.611111111111114,29.1
SEN018,2026-03-26 18:50:58 UTC,25,Celsius,41.1,mm,72.0,,2026-03-27 00:20:58,2026-03-27,25,41.1
SEN028,2026-04-07 00:13:10 UTC,25.3,°C,21.8,mm,70.0,,2026-04-07 05:43:10,2026-04-07,25.3,21.8
UNKNOWN,18-Jun-2026 18:55:58,39.5,C,2.3,MM,46.0,,2026-06-18 18:55:58,2026-06-18,39.5,2.3
SEN042,2026-02-18 01:06:23 IST,39.1,c,27.0,mm,95.0,,2026-02-18 01:06:23,2026-02-18,39.1,27.0
SEN008,16-Mar-2026 11:13:29,35.2,c,1.07,in,89.0,,2026-03-16 11:13:29,2026-03-16,35.2,27.178
SEN049,18-Mar-2026 15:50:40,36.9°C,,2.1,MM,48.0,,2026-03-18 15:50:40,2026-03-18,36.9°C,2.1
SEN034,2026-01-10 10:32:54 IST,60.3,Fahrenheit,0.17,inch,45.0,,2026-01-10 10:32:54,2026-01-10,15.722222222222221,4.3180000000000005
UNKNOWN,2026-05-12 19:15:23 UTC,36.8,Celsius,37.8,mm,,,2026-05-13 00:45:23,2026-05-13,36.8,37.8
SEN046,2026-04-19 07:07:34 UTC,16,C,27.5,mm,67.0,,2026-04-19 12:37:34,2026-04-19,16,27.5
SEN031,22/07/2026 20:42,34.7°C,,39.3,mm,83.0,,2026-07-22 20:42:00,2026-07-22,34.7°C,39.3
SEN042,17/05/2026,24.3,°C,27.3,mm,60.0,2026-05-17,2026-05-17 00:00:00,2026-05-17,24.3,27.3
SEN049,2026-05-29 01:19:18 IST,68.9,Fahrenheit,2.4,mm,85.0,,2026-05-29 01:19:18,2026-05-29,20.500000000000004,2.4
SEN024,2026-02-12 04:40:47 UTC,17.6,C,0.4,inches,56.0,,2026-02-12 10:10:47,2026-02-12,17.6,10.16
SEN029,17/08/2026,88.3,F,0.87,in,49.0,2026-08-17,2026-08-17 00:00:00,2026-08-17,31.27777777777778,22.098
SEN003,2026-04-06 23:05:08 UTC,37.7,C,32.9,MM,52.0,,2026-04-07 04:35:08,2026-04-07,37.7,32.9
SEN005,2026-02-17 23:09:41 IST,88.5,Fahrenheit,0.1,mm,42.0,,2026-02-17 23:09:41,2026-02-17,31.38888888888889,0.1
SEN049,2026-04-25 15:01:25 UTC,21,c,40.4,MM,87.0,,2026-04-25 20:31:25,2026-04-25,21,40.4
SEN009,11/02/2026 03:26,23.1,Celsius,9.8,millimeters,82.0,,2026-11-02 03:26:00,2026-11-02,23.1,9.8
SEN023,2026-05-03 13:22:20 IST,16.5°C,,46.2,MM,68.0,,2026-05-03 13:22:20,2026-05-03,16.5°C,46.2
SEN022,2026-07-15 21:47:33 IST,93.4,Fahrenheit,11.7,mm,46.0,,2026-07-15 21:47:33,2026-07-15,34.111111111111114,11.7
SEN026,2026-09-07 03:17:54 IST,102.6,F,33.2,mm,79.0,,2026-09-07 03:17:54,2026-09-07,39.22222222222222,33.2
SEN026,2026-03-01 14:06:50 IST,84.7,F,30.7,mm,56.0,,2026-03-01 14:06:50,2026-03-01,29.27777777777778,30.7
SEN033,2026-02-11 04:18:15 IST,37.4°C,,13.1,millimeters,73.0,,2026-02-11 04:18:15,2026-02-11,37.4°C,13.1
SEN044,13-Jun-2026 05:48:27,20.5,c,21.5,MM,42.0,,2026-06-13 05:48:27,2026-06-13,20.5,21.5
SEN045,2026-06-26 22:12:29 UTC,62.6,F,0.98,in,88.0,,2026-06-27 03:42:29,2026-06-27,17.0,24.892
SEN028,2026-01-26 15:47:03 UTC,15.6,°C,19.4,millimeters,68.0,,2026-01-26 21:17:03,2026-01-26,15.6,19.4
SEN017,2026-01-27 16:20:58 IST,29.6,Celsius,1.9,inches,55.0,,2026-01-27 16:20:58,2026-01-27,29.6,48.26
SEN024,30/05/2026 02:27,22.3,°C,43.3,mm,93.0,,2026-05-30 02:27:00,2026-05-30,22.3,43.3
SEN026,2026-02-22 09:51:47 IST,67.5,°F,30.3,MM,85.0,,2026-02-22 09:51:47,2026-02-22,19.72222222222222,30.3
SEN012,21-May-2026 19:10:15,69.3,F,44.6,mm,82.0,,2026-05-21 19:10:15,2026-05-21,20.72222222222222,44.6
SEN029,2026-02-02 00:55:17 UTC,37.7,c,-14.9,mm,64.0,,2026-02-02 06:25:17,2026-02-02,37.7,-14.9
SEN042,2026-07-05 00:13:11 UTC,30.7°C,,24.9,millimeters,53.0,,2026-07-05 05:43:11,2026-07-05,30.7°C,24.9
SEN023,2026-02-13 02:58:09 IST,82.4,f,-24.8,mm,78.0,,2026-02-13 02:58:09,2026-02-13,28.000000000000004,-24.8
SEN050,2026-04-29 21:15:18 IST,82,Fahrenheit,-39.1,mm,,,2026-04-29 21:15:18,2026-04-29,27.77777777777778,-39.1
SEN010,2026-02-27T00:12:27,38.3°C,,1.69,inches,71.0,,2026-02-27 00:12:27,2026-02-27,38.3°C,42.925999999999995
SEN048,2026-04-26 22:53:15 UTC,81.5,F,26.9,mm,61.0,,2026-04-27 04:23:15,2026-04-27,27.5,26.9
SEN027,2026-01-04 20:53:36 IST,78.6,Fahrenheit,,,62.0,,2026-01-04 20:53:36,2026-01-04,25.888888888888886,
SEN048,2026-08-26 10:37:45 UTC,59.2,f,0.62,in,57.0,,2026-08-26 16:07:45,2026-08-26,15.11111111111111,15.748
SEN036,2026-08-18 12:26:03 IST,27.4°C,,-17.2,mm,53.0,,2026-08-18 12:26:03,2026-08-18,27.4°C,-17.2
SEN013,2026-02-11 07:44:06 IST,16.7,Celsius,48.8,mm,64.0,,2026-02-11 07:44:06,2026-02-11,16.7,48.8
SEN037,2026-06-06 21:44:04 IST,26.7,Celsius,4.5,MM,32.0,,2026-06-06 21:44:04,2026-06-06,26.7,4.5
SEN047,2026-07-29 12:11:10 UTC,25.4,Celsius,48.1,millimeters,74.0,,2026-07-29 17:41:10,2026-07-29,25.4,48.1
SEN008,2026-06-30 11:06:05 IST,27,C,3.2,millimeters,32.0,,2026-06-30 11:06:05,2026-06-30,27,3.2
SEN017,2026-06-12 04:29:08 UTC,75.7,°F,25.6,millimeters,39.0,,2026-06-12 09:59:08,2026-06-12,24.27777777777778,25.6
SEN035,2026-01-15 10:33:24 UTC,32.8,c,31.9,millimeters,62.0,,2026-01-15 16:03:24,2026-01-15,32.8,31.9
UNKNOWN,2026-04-01 14:11:55,64.4,F,,,35.0,,2026-04-01 14:11:55,2026-04-01,18.000000000000004,
SEN041,2026-03-18 12:24:06 IST,74.1,°F,-39.7,mm,91.0,,2026-03-18 12:24:06,2026-03-18,23.388888888888886,-39.7
SEN013,2026-02-26 03:00:57 UTC,30.4,C,0.04,inch,85.0,,2026-02-26 08:30:57,2026-02-26,30.4,1.016
SEN018,2026-04-26T14:59:32,31.7,C,-16.1,mm,61.0,,2026-04-26 14:59:32,2026-04-26,31.7,-16.1
SEN044,2026-08-16 08:44:41 IST,60.1,Fahrenheit,44.6,MM,44.0,,2026-08-16 08:44:41,2026-08-16,15.61111111111111,44.6
SEN049,2026-06-15 03:33:46 IST,36.4,C,-32.4,mm,62.0,,2026-06-15 03:33:46,2026-06-15,36.4,-32.4
SEN031,2026-05-17 20:05:43 UTC,23.7,c,12.5,MM,61.0,,2026-05-18 01:35:43,2026-05-18,23.7,12.5
SEN039,2026-03-29 08:58:50 IST,17.9,Celsius,23.8,millimeters,35.0,,2026-03-29 08:58:50,2026-03-29,17.9,23.8
SEN037,2026-05-07 21:10:30 IST,73.2,F,16.1,MM,80.0,,2026-05-07 21:10:30,2026-05-07,22.88888888888889,16.1
SEN042,2026-01-31 18:27:41 IST,73.8,F,30.9,MM,79.0,,2026-01-31 18:27:41,2026-01-31,23.22222222222222,30.9
SEN024,2026-06-25 10:17:41 IST,37.6,C,12.4,MM,46.0,,2026-06-25 10:17:41,2026-06-25,37.6,12.4
SEN017,2026-01-19 21:48:49 IST,64.8,F,25.8,MM,,,2026-01-19 21:48:49,2026-01-19,18.22222222222222,25.8
SEN005,2026-02-28 10:33:07 IST,72.9,Fahrenheit,-47.1,mm,93.0,,2026-02-28 10:33:07,2026-02-28,22.722222222222225,-47.1
SEN023,2026-01-16 13:37:45 IST,37.9,Celsius,,,75.0,,2026-01-16 13:37:45,2026-01-16,37.9,
SEN009,2026-02-28 00:30:24 UTC,71.1,F,0.79,in,,,2026-02-28 06:00:24,2026-02-28,21.722222222222218,20.066
SEN035,24/01/2026 17:04,15.2,c,1.1,in,,,2026-01-24 17:04:00,2026-01-24,15.2,27.94
SEN007,2026-04-16 07:12:52 UTC,71.6,Fahrenheit,16.9,MM,95.0,,2026-04-16 12:42:52,2026-04-16,21.999999999999996,16.9
SEN010,28/08/2026 10:00,103.3,F,36.7,mm,41.0,,2026-08-28 10:00:00,2026-08-28,39.611111111111114,36.7
SEN006,2026-03-11 02:56:52 IST,82,Fahrenheit,-4.0,mm,,,2026-03-11 02:56:52,2026-03-11,27.77777777777778,-4.0
SEN032,2026-03-15 21:28:12 UTC,59.7,F,48.6,MM,50.0,,2026-03-16 02:58:12,2026-03-16,15.38888888888889,48.6
SEN046,06/03/2026,88.5,Fahrenheit,0.81,inch,33.0,2026-03-06,2026-06-03 00:00:00,2026-06-03,31.38888888888889,20.574
SEN025,2026-04-16 05:40:23 UTC,64.9,f,1.65,in,43.0,,2026-04-16 11:10:23,2026-04-16,18.277777777777782,41.91
SEN038,2026-02-11 01:15:57 IST,96.6,F,1.69,in,57.0,,2026-02-11 01:15:57,2026-02-11,35.888888888888886,42.925999999999995
SEN039,2026-07-08 19:11:17 IST,61.9,F,30.6,mm,72.0,,2026-07-08 19:11:17,2026-07-08,16.61111111111111,30.6
SEN041,2026-04-27 11:17:55 IST,28.8°C,,-36.6,mm,,,2026-04-27 11:17:55,2026-04-27,28.8°C,-36.6
SEN007,2026-07-13 15:05:52 IST,24,c,,,71.0,,2026-07-13 15:05:52,2026-07-13,24,
SEN013,2026-03-26 00:11:54 UTC,34,Celsius,22.1,MM,92.0,,2026-03-26 05:41:54,2026-03-26,34,22.1
SEN049,2026-03-28 16:45:46 UTC,61,°F,1.7,inches,53.0,,2026-03-28 22:15:46,2026-03-28,16.11111111111111,43.18
SEN037,2026-01-20 14:37:32 IST,37.1°C,,0.71,inch,88.0,,2026-01-20 14:37:32,2026-01-20,37.1°C,18.034
SEN009,31/03/2026,38.9,°C,-29.5,mm,94.0,2026-03-31,2026-03-31 00:00:00,2026-03-31,38.9,-29.5
SEN019,2026-02-12T23:49:19,70.7,f,46.6,MM,41.0,,2026-02-12 23:49:19,2026-02-12,21.5,46.6
SEN043,2026-01-04 08:09:42 IST,23,C,-28.1,mm,63.0,,2026-01-04 08:09:42,2026-01-04,23,-28.1
SEN004,2026-05-09 16:01:15 IST,93.6,f,-19.4,mm,40.0,,2026-05-09 16:01:15,2026-05-09,34.22222222222222,-19.4
SEN027,2026-01-29 03:05:11 IST,98.1,Fahrenheit,0.86,in,,,2026-01-29 03:05:11,2026-01-29,36.72222222222222,21.843999999999998
SEN016,09/07/2026 22:03,79.5,F,45.9,millimeters,74.0,,2026-09-07 22:03:00,2026-09-07,26.38888888888889,45.9
SEN010,2026-09-08 21:14:16 IST,82.9,Fahrenheit,-7.8,mm,31.0,,2026-09-08 21:14:16,2026-09-08,28.277777777777782,-7.8
SEN001,12/08/2026,31.4,Celsius,1.7,inch,,2026-08-12,2026-12-08 00:00:00,2026-12-08,31.4,43.18
SEN032,2026-01-13 14:49:03 IST,101.1,F,4.2,MM,34.0,,2026-01-13 14:49:03,2026-01-13,38.388888888888886,4.2
SEN013,03-08-2026 01:30 PM,39.6,C,41.7,MM,,,2026-03-08 13:30:00,2026-03-08,39.6,41.7
SEN023,2026-07-18 17:15:27 IST,30.6,Celsius,1.4,millimeters,86.0,,2026-07-18 17:15:27,2026-07-18,30.6,1.4
SEN032,2026-04-20 07:00:05,25.8,°C,0.19,in,61.0,,2026-04-20 07:00:05,2026-04-20,25.8,4.826
UNKNOWN,2026-06-15 07:48:26 UTC,38.9°C,,,,93.0,,2026-06-15 13:18:26,2026-06-15,38.9°C,
SEN024,2026-08-12 03:47:50 UTC,66.2,°F,0.17,inches,91.0,,2026-08-12 09:17:50,2026-08-12,19.0,4.3180000000000005
SEN010,2026-07-11 16:46:16 UTC,98.6,Fahrenheit,30.9,millimeters,40.0,,2026-07-11 22:16:16,2026-07-11,37.0,30.9
SEN011,2026-02-03 14:34:32 IST,30.5°C,,9.9,millimeters,53.0,,2026-02-03 14:34:32,2026-02-03,30.5°C,9.9
SEN006,2026-06-01 11:44:15 UTC,60.8,F,38.0,millimeters,62.0,,2026-06-01 17:14:15,2026-06-01,16.0,38.0
SEN027,2026-05-18 10:23:02 UTC,99.1,f,9.5,mm,,,2026-05-18 15:53:02,2026-05-18,37.27777777777778,9.5
SEN002,2026-02-25 18:56:16 IST,91.2,°F,32.7,MM,33.0,,2026-02-25 18:56:16,2026-02-25,32.888888888888886,32.7
SEN024,2026-02-27 06:44:13 UTC,21.2,°C,3.0,MM,64.0,,2026-02-27 12:14:13,2026-02-27,21.2,3.0
SEN020,2026-08-18 06:26:43 UTC,16.6,C,3.7,millimeters,61.0,,2026-08-18 11:56:43,2026-08-18,16.6,3.7
SEN021,2026-05-28 14:17:24 IST,59.7,F,11.5,MM,41.0,,2026-05-28 14:17:24,2026-05-28,15.38888888888889,11.5
SEN028,2026-04-10 16:29:52 UTC,37.3°C,,13.7,mm,60.0,,2026-04-10 21:59:52,2026-04-10,37.3°C,13.7
UNKNOWN,2026-05-12 14:06:04 UTC,17.6°C,,6.9,millimeters,88.0,,2026-05-12 19:36:04,2026-05-12,17.6°C,6.9
SEN026,2026-03-28 12:57:04 UTC,33.8,°C,1.2,inch,88.0,,2026-03-28 18:27:04,2026-03-28,33.8,30.479999999999997
SEN025,2026-02-24 09:07:27 IST,83.5,°F,0.91,inch,65.0,,2026-02-24 09:07:27,2026-02-24,28.61111111111111,23.114
SEN006,2026-07-22 11:54:35 UTC,31.6,c,0.98,in,71.0,,2026-07-22 17:24:35,2026-07-22,31.6,24.892
SEN001,2026-03-05 07:22:44 IST,61.3,Fahrenheit,1.43,inches,79.0,,2026-03-05 07:22:44,2026-03-05,16.27777777777778,36.321999999999996
SEN005,2026-01-09 22:53:07 IST,62.4,Fahrenheit,,,35.0,,2026-01-09 22:53:07,2026-01-09,16.88888888888889,
SEN013,2026-02-14 11:31:49 IST,39.5,C,0.17,in,82.0,,2026-02-14 11:31:49,2026-02-14,39.5,4.3180000000000005
SEN030,2026-03-05 14:29:31 IST,71.6,°F,0.8,millimeters,,,2026-03-05 14:29:31,2026-03-05,21.999999999999996,0.8
SEN020,2026-03-21 22:46:03 UTC,73,Fahrenheit,0.06,inch,,,2026-03-22 04:16:03,2026-03-22,22.77777777777778,1.5239999999999998
SEN045,2026-05-20 21:45:23 IST,69.1,°F,8.7,millimeters,79.0,,2026-05-20 21:45:23,2026-05-20,20.611111111111107,8.7
SEN022,2026-08-22 03:38:24 UTC,95.9,°F,10.4,MM,44.0,,2026-08-22 09:08:24,2026-08-22,35.5,10.4
SEN001,2026-02-24 14:14:28 IST,75,Fahrenheit,1.83,in,51.0,,2026-02-24 14:14:28,2026-02-24,23.88888888888889,46.482
SEN013,22/04/2026 16:45,24.9,c,1.52,inch,85.0,,2026-04-22 16:45:00,2026-04-22,24.9,38.608
SEN014,2026-09-01 02:11:14,74.7,f,42.1,mm,70.0,,2026-09-01 02:11:14,2026-09-01,23.72222222222222,42.1
SEN016,2026-06-13T17:07:03,69.4,f,1.14,in,66.0,,2026-06-13 17:07:03,2026-06-13,20.777777777777782,28.955999999999996
SEN011,2026-05-24 08:38:43 IST,21.3,c,24.0,millimeters,45.0,,2026-05-24 08:38:43,2026-05-24,21.3,24.0
SEN015,2026-06-03 10:21:35 IST,70.2,f,17.1,mm,,,2026-06-03 10:21:35,2026-06-03,21.22222222222222,17.1
SEN014,2026-03-06 12:18:42,89.6,F,0.34,in,,,2026-03-06 12:18:42,2026-03-06,32.0,8.636000000000001
SEN001,2026-03-05 13:49:05 UTC,91.6,Fahrenheit,1.37,in,30.0,,2026-03-05 19:19:05,2026-03-05,33.111111111111114,34.798
SEN025,2026-02-22 14:35:06 UTC,16.8,C,,,93.0,,2026-02-22 20:05:06,2026-02-22,16.8,
SEN045,2026-07-08 12:53:39 UTC,36.6,c,41.6,mm,46.0,,2026-07-08 18:23:39,2026-07-08,36.6,41.6
SEN024,2026-04-26 11:59:09 IST,59.7,f,47.3,millimeters,,,2026-04-26 11:59:09,2026-04-26,15.38888888888889,47.3
SEN006,2026-01-14 17:15:42 UTC,98.2,f,0.59,in,95.0,,2026-01-14 22:45:42,2026-01-14,36.77777777777778,14.985999999999999
SEN034,23-Apr-2026 11:49:58,102,f,22.7,MM,77.0,,2026-04-23 11:49:58,2026-04-23,38.888888888888886,22.7
SEN044,2026-01-23 02:07:08 IST,21.7,Celsius,0.62,inches,56.0,,2026-01-23 02:07:08,2026-01-23,21.7,15.748
SEN024,2026-03-03 15:58:31 UTC,73.4,F,34.9,MM,77.0,,2026-03-03 21:28:31,2026-03-03,23.000000000000004,34.9
SEN023,2026-02-20 03:52:44,35.6,°C,6.4,mm,86.0,,2026-02-20 03:52:44,2026-02-20,35.6,6.4
SEN001,2026-08-13 02:22:02,31.2,°C,1.85,inch,93.0,,2026-08-13 02:22:02,2026-08-13,31.2,46.99
UNKNOWN,2026-03-02 02:08:07 IST,29.6,c,1.22,in,37.0,,2026-03-02 02:08:07,2026-03-02,29.6,30.987999999999996
SEN021,2026-01-17 21:58:00 IST,39.8,c,45.5,MM,35.0,,2026-01-17 21:58:00,2026-01-17,39.8,45.5
SEN038,2026-07-04 10:26:21 UTC,16.1,°C,20.1,mm,,,2026-07-04 15:56:21,2026-07-04,16.1,20.1
UNKNOWN,2026-09-02 03:02:01 UTC,32.2,Celsius,-43.1,mm,87.0,,2026-09-02 08:32:01,2026-09-02,32.2,-43.1
SEN039,2026-01-24 02:49:50 UTC,31.1°C,,0.88,in,61.0,,2026-01-24 08:19:50,2026-01-24,31.1°C,22.352
SEN020,01-May-2026 06:07:22,37.0°C,,,,54.0,,2026-05-01 06:07:22,2026-05-01,37.0°C,
SEN048,2026-01-12 11:48:43 IST,95.9,Fahrenheit,0.43,in,36.0,,2026-01-12 11:48:43,2026-01-12,35.5,10.921999999999999
SEN014,2026-05-03 18:41:42 IST,78.6,°F,33.0,MM,36.0,,2026-05-03 18:41:42,2026-05-03,25.888888888888886,33.0
SEN022,2026-01-17 04:18:17,39.0°C,,0.31,in,80.0,,2026-01-17 04:18:17,2026-01-17,39.0°C,7.874
SEN037,2026-05-11 20:15:31 UTC,63,Fahrenheit,29.5,millimeters,95.0,,2026-05-12 01:45:31,2026-05-12,17.22222222222222,29.5
SEN018,2026-05-08 05:41:35 UTC,38.1,C,30.5,millimeters,32.0,,2026-05-08 11:11:35,2026-05-08,38.1,30.5
SEN016,2026-04-16 10:36:47 UTC,30.6,°C,30.0,mm,40.0,,2026-04-16 16:06:47,2026-04-16,30.6,30.0
SEN017,2026-08-24 05:48:33 UTC,22.8,Celsius,0.99,in,55.0,,2026-08-24 11:18:33,2026-08-24,22.8,25.145999999999997
SEN033,2026-01-28 03:23:48 IST,89.1,Fahrenheit,12.2,MM,,,2026-01-28 03:23:48,2026-01-28,31.72222222222222,12.2
SEN047,2026-03-04 00:31:45 UTC,65.7,Fahrenheit,37.9,millimeters,62.0,,2026-03-04 06:01:45,2026-03-04,18.72222222222222,37.9
SEN014,2026-01-14 18:35:19 UTC,17.9,°C,,,56.0,,2026-01-15 00:05:19,2026-01-15,17.9,
SEN014,2026-03-02 00:53:02 UTC,75.4,f,21.0,MM,42.0,,2026-03-02 06:23:02,2026-03-02,24.111111111111114,21.0
SEN019,2026-08-11 09:33:19 UTC,15.3,Celsius,6.7,MM,52.0,,2026-08-11 15:03:19,2026-08-11,15.3,6.7
SEN021,03-17-2026 12:30 PM,68.9,F,49.1,millimeters,85.0,,2026-03-17 12:30:00,2026-03-17,20.500000000000004,49.1
SEN006,2026-06-29 02:56:33 UTC,83.1,f,-38.2,mm,,,2026-06-29 08:26:33,2026-06-29,28.388888888888886,-38.2
SEN024,2026-04-06 02:38:00 UTC,38.9,Celsius,,,77.0,,2026-04-06 08:08:00,2026-04-06,38.9,
SEN027,2026-02-23 22:39:49 IST,32.5,°C,0.87,inch,83.0,,2026-02-23 22:39:49,2026-02-23,32.5,22.098
SEN025,2026-04-05 13:07:27 UTC,39.2,°C,7.7,mm,46.0,,2026-04-05 18:37:27,2026-04-05,39.2,7.7
SEN033,2026-07-20 21:05:34,65.1,F,11.7,millimeters,73.0,,2026-07-20 21:05:34,2026-07-20,18.388888888888886,11.7
SEN037,2026-03-06 19:18:20 IST,27.9,c,46.0,MM,52.0,,2026-03-06 19:18:20,2026-03-06,27.9,46.0
SEN046,2026-01-01 08:02:49 IST,39.8,c,9.1,MM,57.0,,2026-01-01 08:02:49,2026-01-01,39.8,9.1
SEN011,2026-05-17 18:48:50,22.2,C,-22.8,mm,95.0,,2026-05-17 18:48:50,2026-05-17,22.2,-22.8
SEN031,2026-05-30 16:24:23 IST,20.2,°C,42.2,millimeters,91.0,,2026-05-30 16:24:23,2026-05-30,20.2,42.2
UNKNOWN,31-Jan-2026 15:30:28,23.5°C,,40.2,MM,,,2026-01-31 15:30:28,2026-01-31,23.5°C,40.2
UNKNOWN,2026-03-21 04:25:35 IST,88.3,F,38.4,mm,,,2026-03-21 04:25:35,2026-03-21,31.27777777777778,38.4
SEN039,2026-07-11 18:10:24 UTC,27.7,Celsius,3.4,mm,94.0,,2026-07-11 23:40:24,2026-07-11,27.7,3.4
SEN019,2026-04-11 01:33:39 IST,27.6,C,0.9,millimeters,59.0,,2026-04-11 01:33:39,2026-04-11,27.6,0.9
SEN049,2026-05-07 00:55:29 UTC,64.8,°F,25.8,MM,,,2026-05-07 06:25:29,2026-05-07,18.22222222222222,25.8
SEN023,2026-02-10 04:23:56 IST,36,Celsius,0.48,inches,74.0,,2026-02-10 04:23:56,2026-02-10,36,12.191999999999998
