arrival_id,date,mandi_id,crop_name,variety,arrival_quantity,unit,farmer_count,crop_name_clean,date_clean,quantity_quintals
ARR0018180,2026/04/27,MANDI013,मक्का,Hybrid,30.108999999999998,Tonnes,96.0,Maize,2026-04-27,301.09000000000003
ARR0007308,2026-08-10,MANDI030,Chawal,,347.03,Qtl,35.0,Rice,2026-10-08,347.03
ARR0015668,2026/01/27,MANDI008,चावल,Local,34288.0,kg,,Rice,2026-01-27,342.88
ARR0012746,26.02.2026,MANDI050,GEHUN,HD-2967,289.66,Qtl,32.0,Wheat,2026-02-26,289.66
ARR0023127,01-15-2026,MANDI041,mustard,Hybrid,106.81,quintal,92.0,Mustard,2026-01-15,106.81
ARR0010288,2026/05/09,MANDI047,सरसों,Hybrid,10208.0,Kgs,130.0,Mustard,2026-09-05,102.08
ARR0004740,30.07.2026,MANDI048,cotton,Pusa-1121,318.07,Quintals,91.0,Cotton,2026-07-30,318.07
ARR0019517,2026-07-29,MANDI008,Maize,HD-2967,21.19,Qtl,,Maize,2026-07-29,21.19
ARR0002917,11-Feb-2026,MANDI046,सरसों,Premium,43.05,quintal,43.0,Mustard,2026-02-11,43.05
ARR0016318,2026-05-31,MANDI010,Mustard,PBW-343,-23.0,Qtl,123.0,Mustard,2026-05-31,-23.0
ARR0016834,16-Apr-2026,MANDI021,paddy,Premium,7442.0,KGS,18.0,Rice,2026-04-16,74.42
ARR0002584,08.06.2026,MANDI001,Ganne,Hybrid,21.431,Tonnes,70.0,Sugarcane,2026-06-08,214.31
ARR0020825,2026/06/16,MANDI039,Ganne,Hybrid,497.99,qtl,130.0,Sugarcane,2026-06-16,497.99
ARR0009367,2026/01/15,MANDI015,Sarso,Local,32.41,qtl,124.0,Mustard,2026-01-15,32.41
ARR0012861,2026/07/26,MANDI028,Makka,Local,241.71,quintal,78.0,Maize,2026-07-26,241.71
ARR0016187,2026-07-24,MANDI015,Corn,PBW-343,12.966999999999999,tonnes,46.0,Maize,2026-07-24,129.67000000000002
ARR0007342,2026-04-16,MANDI001,Corn,HD-2967,45.046,tonnes,140.0,Maize,2026-04-16,450.46
ARR0011407,07/07/2026,MANDI051,Ganne,,254.03,Qtl,69.0,Sugarcane,2026-07-07,254.03
ARR0022708,13-Apr-2026,MANDI017,गन्ना,Hybrid,161.26,quintal,122.0,Sugarcane,2026-04-13,161.26
ARR0003111,2026-06-09,MANDI011,Chawal,,477.01,Quintals,118.0,Rice,2026-09-06,477.01
ARR0019815,26.08.2026,MANDI004,कपास,,489.63,quintal,81.0,Cotton,2026-08-26,489.63
ARR0020711,06-11-2026,MANDI055,Rice,HD-2967,-131.09,Qtl,140.0,Rice,2026-11-06,-131.09
ARR0023717,27.07.2026,MANDI002,Mustard,Pusa-1121,188.95,qtl,126.0,Mustard,2026-07-27,188.95
ARR0016593,08-01-2026,MANDI020,Kanak,Pusa-1121,39.510000000000005,tonnes,127.0,Wheat,2026-01-08,395.1
,10-Jun-2026,MANDI028,Sarson,PBW-343,395.59,Quintals,12.0,Mustard,2026-06-10,395.59
ARR0024742,30.07.2026,MANDI022,कपास,HD-2967,30883.999999999996,kg,,Cotton,2026-07-30,308.84
ARR0015686,07-Jun-2026,MANDI049,गेहूं,HD-2967,24587.0,kg,24.0,Wheat,2026-06-07,245.87
ARR0018496,07.02.2026,MANDI018,सरसों,Local,273.46,quintal,107.0,Mustard,2026-02-07,273.46
ARR0017699,04/02/2026,MANDI042,Maize,Premium,7.325,Tonnes,70.0,Maize,2026-02-04,73.25
ARR0013675,2026-06-23,MANDI055,चावल,,350.03,qtl,34.0,Rice,2026-06-23,350.03
ARR0001669,07/09/2026,MANDI055,Paddy,Pusa-1121,426.75,qtl,44.0,Rice,2026-09-07,426.75
ARR0011548,07.09.2026,MANDI049,Makki,HD-2967,27.811,tonnes,,Maize,2026-09-07,278.11
ARR0021138,28/03/2026,MANDI056,Mustard,HD-2967,-457.63,KG,51.0,Mustard,2026-03-28,-4.5763
ARR0011580,27/03/2026,MANDI017,wheat,Premium,29.854000000000003,tonnes,119.0,Wheat,2026-03-27,298.54
ARR0001663,12/07/2026,MANDI007,sugarcane,Pusa-1121,353.98,quintal,64.0,Sugarcane,2026-07-12,353.98
ARR0005845,01/03/2026,MANDI002,Sarso,Local,431.76,Quintals,18.0,Mustard,2026-03-01,431.76
ARR0001228,09-Jan-2026,MANDI042,Sugarcane,PBW-343,165.19,quintal,74.0,Sugarcane,2026-01-09,165.19
ARR0012094,04-14-2026,MANDI021,Narma,Local,225.92,Quintals,31.0,Cotton,2026-04-14,225.92
ARR0014766,2026/04/15,MANDI045,Corn,Local,343.61,Quintals,75.0,Maize,2026-04-15,343.61
ARR0024635,06.06.2026,MANDI028,Paddy,Premium,31.577999999999996,Tonnes,32.0,Rice,2026-06-06,315.78
,01/02/2026,MANDI055,cotton,Pusa-1121,28089.999999999996,Kgs,140.0,Cotton,2026-02-01,280.9
ARR0009842,2026-01-07,MANDI029,कपास,Local,10519.0,kg,91.0,Cotton,2026-07-01,105.19
ARR0019999,2026-02-03,MANDI041,Maize,Pusa-1121,365.02,Qtl,98.0,Maize,2026-03-02,365.02
ARR0022303,16/06/2026,MANDI030,sugarcane,Pusa-1121,48.898,T,,Sugarcane,2026-06-16,488.98
ARR0020312,19/04/2026,MANDI023,Gehun,Pusa-1121,317.59,quintal,19.0,Wheat,2026-04-19,317.59
ARR0022375,2026-03-05,MANDI039,paddy,Pusa-1121,29.47,Tonnes,45.0,Rice,2026-05-03,294.7
ARR0009587,28/08/2026,MANDI008,Makka,,63.92,Qtl,24.0,Maize,2026-08-28,63.92
ARR0015802,15-Jun-2026,MANDI032,Kapas,Hybrid,208.74,Qtl,86.0,Cotton,2026-06-15,208.74
ARR0024287,14/02/2026,MANDI056,Sugarcane,Local,48.686,Tonnes,,Sugarcane,2026-02-14,486.86
ARR0021971,16.08.2026,MANDI007,Ganne,Hybrid,318.55,Quintals,5.0,Sugarcane,2026-08-16,318.55
ARR0013322,02-07-2026,MANDI053,Dhaan,Local,304.23,quintal,,Rice,2026-07-02,304.23
ARR0014728,2026/04/19,MANDI021,चावल,Local,8482.0,Kgs,51.0,Rice,2026-04-19,84.82
ARR0009393,2026/01/20,MANDI013,चावल,Hybrid,252.67,Quintals,71.0,Rice,2026-01-20,252.67
ARR0009253,21.04.2026,MANDI022,Sarso,Premium,18093.0,Kilo,75.0,Mustard,2026-04-21,180.93
ARR0023590,10.06.2026,MANDI031,Ganne,Local,208.66,quintal,,Sugarcane,2026-06-10,208.66
ARR0003821,16.01.2026,MANDI025,धान,HD-2967,17789.0,Kilo,139.0,Rice,2026-01-16,177.89
ARR0020624,21-Mar-2026,MANDI022,WHEAT,HD-2967,39859.0,Kilo,41.0,Wheat,2026-03-21,398.59
ARR0016650,06-16-2026,MANDI020,कपास,Hybrid,17.078,tonnes,73.0,Cotton,2026-06-16,170.78
ARR0019156,14/08/2026,MANDI026,गन्ना,Local,88.09,quintal,94.0,Sugarcane,2026-08-14,88.09
ARR0024080,2026-01-13,MANDI054,गेहूं,Pusa-1121,29.314,MT,5.0,Wheat,2026-01-13,293.14
ARR0014958,18.08.2026,MANDI049,mustard,HD-2967,59.08,Quintals,101.0,Mustard,2026-08-18,59.08
ARR0002222,09-Jul-2026,MANDI018,Ganna,HD-2967,86.25,Q,122.0,Sugarcane,2026-07-09,86.25
ARR0010070,15.01.2026,MANDI024,Corn,Local,44947.0,Kilo,93.0,Maize,2026-01-15,449.47
ARR0000517,2026/07/17,MANDI035,सरसों,,35567.0,Kgs,118.0,Mustard,2026-07-17,355.67
ARR0018412,22/07/2026,MANDI052,Corn,,474.37,Q,65.0,Maize,2026-07-22,474.37
ARR0008092,18.06.2026,MANDI004,Makki,PBW-343,251.04,Q,25.0,Maize,2026-06-18,251.04
ARR0007506,2026/01/08,MANDI033,GEHUN,HD-2967,34300.0,Kilo,102.0,Wheat,2026-08-01,343.0
ARR0003595,2026/03/06,MANDI035,cotton,Local,400.82,qtl,,Cotton,2026-06-03,400.82
ARR0014432,2026/04/20,MANDI043,Kapas,Local,239.26,Quintals,119.0,Cotton,2026-04-20,239.26
ARR0007656,2026-07-20,MANDI026,गेहूं,Premium,143.51,qtl,,Wheat,2026-07-20,143.51
ARR0012796,2026-04-13,MANDI003,Mustard,HD-2967,40.357,T,112.0,Mustard,2026-04-13,403.57
ARR0010122,14-May-2026,MANDI020,GEHUN,,482.01,Quintals,,Wheat,2026-05-14,482.01
ARR0010115,06-07-2026,MANDI026,Paddy,Hybrid,124.47,Q,125.0,Rice,2026-07-06,124.47
ARR0019500,03/02/2026,MANDI046,Kanak,PBW-343,252.73,Q,,Wheat,2026-02-03,252.73
ARR0011791,2026-09-02,MANDI018,Mustard,Hybrid,44.38,Tonnes,69.0,Mustard,2026-02-09,443.8
ARR0007179,2026-01-03,MANDI003,Corn,Pusa-1121,-150.79,KG,146.0,Maize,2026-03-01,-1.5079
,06-Apr-2026,MANDI040,Wheat,Hybrid,45.921,Tonnes,117.0,Wheat,2026-04-06,459.21
ARR0001148,2026-05-04,MANDI052,Ganna,Local,448.95,qtl,65.0,Sugarcane,2026-04-05,448.95
ARR0009586,17.05.2026,MANDI014,paddy,Local,14218.0,Kilo,31.0,Rice,2026-05-17,142.18
ARR0017715,05/02/2026,MANDI052,paddy,PBW-343,24.819,MT,,Rice,2026-02-05,248.19
ARR0020429,13/03/2026,MANDI035,sugarcane,HD-2967,9.492,Tonnes,,Sugarcane,2026-03-13,94.92000000000002
ARR0010611,02-21-2026,MANDI008,GEHUN,Local,28299.0,KGS,136.0,Wheat,2026-02-21,282.99
ARR0019013,2026-05-21,MANDI043,corn,PBW-343,365.35,Qtl,99.0,Maize,2026-05-21,365.35
ARR0014963,04/08/2026,MANDI020,mustard,PBW-343,30.972,T,121.0,Mustard,2026-08-04,309.72
ARR0009153,31-Jan-2026,MANDI020,गन्ना,,11878.0,Kgs,77.0,Sugarcane,2026-01-31,118.78
ARR0001916,04-07-2026,MANDI053,Makki,Hybrid,37.823,MT,116.0,Maize,2026-07-04,378.23
ARR0020690,2026-05-11,MANDI014,paddy,PBW-343,70.39,Qtl,75.0,Rice,2026-11-05,70.39
ARR0016552,2026-08-13,MANDI040,GEHUN,Premium,9421.0,kg,83.0,Wheat,2026-08-13,94.21
ARR0002519,06-14-2026,MANDI012,धान,Hybrid,16.526,Tonnes,22.0,Rice,2026-06-14,165.26
,12-May-2026,MANDI040,Dhaan,HD-2967,132.34,Qtl,61.0,Rice,2026-05-12,132.34
ARR0023521,03-30-2026,MANDI015,Cotton,Local,193.12,qtl,95.0,Cotton,2026-03-30,193.12
ARR0013602,2026/07/10,MANDI017,Mustard,Local,26.131,Tonnes,,Mustard,2026-10-07,261.31
ARR0024899,06-Feb-2026,MANDI031,Rice,PBW-343,181.95,Qtl,94.0,Rice,2026-02-06,181.95
ARR0015028,2026-04-10,MANDI019,wheat,Pusa-1121,33126.0,KGS,,Wheat,2026-10-04,331.26
ARR0000195,02-22-2026,MANDI020,wheat,PBW-343,126.9,Quintals,52.0,Wheat,2026-02-22,126.9
ARR0002450,2026/03/09,MANDI012,Cotton,Hybrid,283.39,quintal,128.0,Cotton,2026-09-03,283.39
ARR0018859,2026-02-28,MANDI039,Maize,HD-2967,391.75,quintal,115.0,Maize,2026-02-28,391.75
ARR0007975,04/04/2026,MANDI048,wheat,Local,33.763,MT,95.0,Wheat,2026-04-04,337.63
ARR0017005,2026/02/03,MANDI008,GEHUN,Premium,43.477999999999994,MT,,Wheat,2026-03-02,434.78
ARR0016876,09-05-2026,MANDI025,Makki,Pusa-1121,379.15,Quintals,,Maize,2026-05-09,379.15
ARR0016717,07-14-2026,MANDI035,Sarson,Local,-82.85,KG,130.0,Mustard,2026-07-14,-0.8284999999999999
ARR0022986,04-Aug-2026,MANDI055,Chawal,Local,41.156,MT,16.0,Rice,2026-08-04,411.56
ARR0019495,28.05.2026,MANDI032,Mustard,HD-2967,-305.43,Qtl,76.0,Mustard,2026-05-28,-305.43
ARR0024162,11/08/2026,MANDI018,Mustard,,-270.45,KG,145.0,Mustard,2026-08-11,-2.7045
ARR0023282,2026-06-14,MANDI056,Ganna,Pusa-1121,103.63,Q,40.0,Sugarcane,2026-06-14,103.63
ARR0018948,29.06.2026,MANDI050,Sarso,Local,11861.0,KG,73.0,Mustard,2026-06-29,118.61
ARR0023058,19.02.2026,MANDI015,Rice,Local,14928.0,Kilo,141.0,Rice,2026-02-19,149.28
ARR0012323,2026/05/09,MANDI005,गेहूं,Local,48034.0,KGS,18.0,Wheat,2026-09-05,480.34
ARR0006423,2026/04/06,MANDI002,Cotton,Pusa-1121,237.27,Qtl,64.0,Cotton,2026-06-04,237.27
ARR0023743,14.06.2026,MANDI052,sugarcane,Pusa-1121,45068.0,KG,18.0,Sugarcane,2026-06-14,450.68
ARR0006704,2026/03/25,MANDI014,Sarso,Premium,105.33,qtl,,Mustard,2026-03-25,105.33
ARR0019732,31.08.2026,MANDI051,गन्ना,Local,-211.37,Qtl,135.0,Sugarcane,2026-08-31,-211.37
ARR0009845,09-05-2026,MANDI022,सरसों,Premium,22.684,T,15.0,Mustard,2026-05-09,226.84
ARR0017239,01-15-2026,MANDI036,Kanak,,19.656,T,72.0,Wheat,2026-01-15,196.56
ARR0010169,09/04/2026,MANDI041,paddy,Hybrid,2.633,T,99.0,Rice,2026-04-09,26.33
ARR0019522,30-Apr-2026,MANDI017,Ganna,PBW-343,1.522,MT,80.0,Sugarcane,2026-04-30,15.22
ARR0017181,2026/04/01,MANDI009,cotton,Local,72.16,quintal,133.0,Cotton,2026-01-04,72.16
ARR0004721,2026/03/03,MANDI029,Kapas,Local,-107.98,Qtl,39.0,Cotton,2026-03-03,-107.98
ARR0005938,03-02-2026,MANDI010,paddy,Local,400.77,qtl,109.0,Rice,2026-02-03,400.77
ARR0015634,17/04/2026,MANDI033,Ganne,Premium,461.95,Quintals,,Sugarcane,2026-04-17,461.95
ARR0022074,02-25-2026,MANDI029,Chawal,Premium,-401.39,Qtl,76.0,Rice,2026-02-25,-401.39
ARR0022002,2026-03-11,MANDI001,Narma,,384.81,qtl,69.0,Cotton,2026-11-03,384.81
ARR0007647,04-26-2026,MANDI054,cotton,,48694.0,kg,124.0,Cotton,2026-04-26,486.94
ARR0018085,2026/03/31,MANDI027,Gehun,Hybrid,5.577,T,54.0,Wheat,2026-03-31,55.769999999999996
ARR0015187,12-Jun-2026,MANDI051,सरसों,PBW-343,19537.0,KG,5.0,Mustard,2026-06-12,195.37
ARR0008945,26-Apr-2026,MANDI013,Cotton,PBW-343,13.656,MT,12.0,Cotton,2026-04-26,136.56
ARR0018336,21/02/2026,MANDI033,Makka,HD-2967,133.87,qtl,66.0,Maize,2026-02-21,133.87
ARR0022433,2026-03-09,MANDI002,Ganna,Premium,15136.000000000002,Kgs,70.0,Sugarcane,2026-09-03,151.36
ARR0023207,2026/01/15,MANDI045,mustard,Pusa-1121,143.47,Qtl,16.0,Mustard,2026-01-15,143.47
ARR0006914,03-06-2026,MANDI011,गेहूं,Local,157.74,Q,,Wheat,2026-06-03,157.74
ARR0015790,17/07/2026,MANDI050,Cotton,Pusa-1121,204.21,Q,53.0,Cotton,2026-07-17,204.21
ARR0011434,19-Feb-2026,MANDI003,paddy,HD-2967,262.75,Q,82.0,Rice,2026-02-19,262.75
ARR0011984,20.02.2026,MANDI020,सरसों,Premium,10.744,tonnes,53.0,Mustard,2026-02-20,107.44
ARR0006479,14-Apr-2026,MANDI035,Mustard,HD-2967,37866.0,Kilo,80.0,Mustard,2026-04-14,378.66
ARR0003015,01-01-2026,MANDI045,Kanak,Local,241.31,Q,76.0,Wheat,2026-01-01,241.31
ARR0008711,08-Sep-2026,MANDI032,Kapas,Local,143.71,Q,140.0,Cotton,2026-09-08,143.71
ARR0021651,14/05/2026,MANDI031,Paddy,HD-2967,46634.0,kg,55.0,Rice,2026-05-14,466.34
ARR0016322,15.06.2026,MANDI046,Sugarcane,,29.325,tonnes,101.0,Sugarcane,2026-06-15,293.25
ARR0000719,2026/01/02,MANDI022,Corn,PBW-343,1814.9999999999998,KG,25.0,Maize,2026-02-01,18.15
ARR0005781,29/01/2026,MANDI045,corn,PBW-343,45076.0,Kgs,15.0,Maize,2026-01-29,450.76
ARR0005226,02-16-2026,MANDI045,Rice,,4.053,T,95.0,Rice,2026-02-16,40.53
ARR0011702,23-May-2026,MANDI019,Makka,Hybrid,47.41,Qtl,,Maize,2026-05-23,47.41
ARR0004161,2026-01-10,MANDI054,wheat,HD-2967,24585.0,Kgs,8.0,Wheat,2026-10-01,245.85
ARR0011844,2026-07-30,MANDI018,WHEAT,Pusa-1121,287.34,quintal,80.0,Wheat,2026-07-30,287.34
ARR0014265,2026-06-30,MANDI041,Ganne,HD-2967,425.1,Q,122.0,Sugarcane,2026-06-30,425.1
ARR0020921,08-30-2026,MANDI035,GEHUN,Hybrid,447.7,Q,12.0,Wheat,2026-08-30,447.7
ARR0019776,06-24-2026,MANDI004,Ganne,Local,-181.68,KG,,Sugarcane,2026-06-24,-1.8168
ARR0004190,2026-02-04,MANDI042,Narma,PBW-343,93.15,Q,120.0,Cotton,2026-04-02,93.15
ARR0020236,2026/01/27,MANDI001,Kapas,HD-2967,-382.93,Qtl,36.0,Cotton,2026-01-27,-382.93
ARR0021658,2026-06-19,MANDI017,Ganna,PBW-343,144.61,Qtl,121.0,Sugarcane,2026-06-19,144.61
ARR0016314,03-16-2026,MANDI052,Makki,Pusa-1121,32554.000000000004,KG,60.0,Maize,2026-03-16,325.54
ARR0001645,2026/08/25,MANDI041,कपास,Hybrid,201.51,Quintals,,Cotton,2026-08-25,201.51
ARR0023527,21-Apr-2026,MANDI007,Sarso,Pusa-1121,20019.0,Kilo,,Mustard,2026-04-21,200.19
ARR0019497,2026/01/02,MANDI051,Makki,PBW-343,30017.0,Kgs,42.0,Maize,2026-02-01,300.17
ARR0006078,18/08/2026,MANDI007,corn,Premium,498.81,Q,140.0,Maize,2026-08-18,498.81
ARR0012422,04-Jan-2026,MANDI012,Sarson,PBW-343,39051.0,Kilo,136.0,Mustard,2026-01-04,390.51
ARR0003059,2026/04/17,MANDI026,सरसों,Hybrid,400.29,Quintals,,Mustard,2026-04-17,400.29
ARR0008396,2026-04-04,MANDI001,Ganne,Pusa-1121,16477.0,KGS,82.0,Sugarcane,2026-04-04,164.77
ARR0014674,2026/07/09,MANDI049,Corn,Premium,378.9,Quintals,149.0,Maize,2026-09-07,378.9
ARR0009094,25.06.2026,MANDI010,sugarcane,,374.67,Qtl,45.0,Sugarcane,2026-06-25,374.67
ARR0013749,25/07/2026,MANDI015,Narma,Local,43087.0,kg,102.0,Cotton,2026-07-25,430.87
ARR0017649,30-May-2026,MANDI008,Sugarcane,Pusa-1121,42745.0,Kgs,125.0,Sugarcane,2026-05-30,427.45
ARR0008688,01-Aug-2026,MANDI051,Mustard,HD-2967,393.08,Q,62.0,Mustard,2026-08-01,393.08
ARR0001739,30/01/2026,MANDI037,Kanak,Pusa-1121,31.549,T,109.0,Wheat,2026-01-30,315.49
ARR0022059,2026/03/30,MANDI005,Basmati,HD-2967,75.82,qtl,140.0,Rice,2026-03-30,75.82
ARR0005524,08-Feb-2026,MANDI008,कपास,Hybrid,44.55,T,65.0,Cotton,2026-02-08,445.5
ARR0009542,27.04.2026,MANDI014,Ganna,PBW-343,21814.0,KGS,85.0,Sugarcane,2026-04-27,218.14
ARR0012628,20.01.2026,MANDI024,Makki,Hybrid,32917.0,Kgs,35.0,Maize,2026-01-20,329.17
ARR0016356,10.01.2026,MANDI044,Ganna,,35.11,MT,,Sugarcane,2026-01-10,351.1
ARR0006419,2026-02-25,MANDI034,Sugarcane,Premium,206.61,Quintals,,Sugarcane,2026-02-25,206.61
ARR0017419,2026-05-05,MANDI026,corn,HD-2967,212.19,quintal,53.0,Maize,2026-05-05,212.19
ARR0022958,18/01/2026,MANDI032,mustard,PBW-343,45773.0,Kgs,28.0,Mustard,2026-01-18,457.73
ARR0006224,06-18-2026,MANDI004,paddy,Pusa-1121,24437.0,KGS,103.0,Rice,2026-06-18,244.37
ARR0021974,08-14-2026,MANDI045,Narma,Pusa-1121,315.13,qtl,15.0,Cotton,2026-08-14,315.13
ARR0008320,18/02/2026,MANDI004,Ganne,Hybrid,40073.0,KGS,71.0,Sugarcane,2026-02-18,400.73
ARR0021861,25-Jul-2026,MANDI050,गन्ना,Hybrid,25.668,T,,Sugarcane,2026-07-25,256.68
ARR0017768,01/09/2026,MANDI044,Sarso,Hybrid,132.72,quintal,,Mustard,2026-09-01,132.72
ARR0018069,2026/02/01,MANDI014,सरसों,HD-2967,26105.0,KG,93.0,Mustard,2026-01-02,261.05
ARR0021105,2026-03-28,MANDI014,कपास,Premium,45290.0,KG,6.0,Cotton,2026-03-28,452.9
ARR0020240,03-Aug-2026,MANDI007,Narma,HD-2967,33.747,tonnes,,Cotton,2026-08-03,337.47
ARR0017565,21.07.2026,MANDI020,Basmati,Premium,122.76,Qtl,,Rice,2026-07-21,122.76
ARR0010665,01.06.2026,MANDI009,Paddy,PBW-343,27.627,T,30.0,Rice,2026-06-01,276.27
ARR0018170,20/06/2026,MANDI055,Basmati,,130.09,qtl,58.0,Rice,2026-06-20,130.09
ARR0011270,07/04/2026,MANDI033,सरसों,,8239.0,KGS,5.0,Mustard,2026-04-07,82.39
ARR0017556,06/07/2026,MANDI044,Mustard,Pusa-1121,37378.0,Kilo,45.0,Mustard,2026-07-06,373.78
ARR0020098,06-Jun-2026,MANDI004,Sarson,HD-2967,-92.16,KG,43.0,Mustard,2026-06-06,-0.9216
ARR0010024,02-15-2026,MANDI011,sugarcane,Local,12676.0,kg,,Sugarcane,2026-02-15,126.76
ARR0014710,2026-08-27,MANDI031,Dhaan,HD-2967,17.725,T,,Rice,2026-08-27,177.25
ARR0003422,19.05.2026,MANDI053,sugarcane,,45.452,Tonnes,111.0,Sugarcane,2026-05-19,454.52
ARR0010842,09-07-2026,MANDI034,sugarcane,Pusa-1121,46.531,tonnes,38.0,Sugarcane,2026-07-09,465.31
ARR0005108,02.01.2026,MANDI052,Gehun,Pusa-1121,133.87,qtl,84.0,Wheat,2026-01-02,133.87
ARR0015774,20.06.2026,MANDI013,Narma,PBW-343,45211.0,Kgs,20.0,Cotton,2026-06-20,452.11
ARR0007516,2026/08/18,MANDI013,Kanak,Premium,22.316,tonnes,,Wheat,2026-08-18,223.16
ARR0002875,2026-07-03,MANDI006,Sarson,PBW-343,9.829,MT,16.0,Mustard,2026-03-07,98.29
ARR0003994,16-Aug-2026,MANDI003,Wheat,HD-2967,22.5,Qtl,54.0,Wheat,2026-08-16,22.5
ARR0007071,06-03-2026,MANDI022,corn,Local,18204.0,Kilo,62.0,Maize,2026-03-06,182.04
ARR0004166,28-Aug-2026,MANDI015,Makki,,309.74,quintal,141.0,Maize,2026-08-28,309.74
ARR0014005,2026/09/07,MANDI011,गेहूं,Local,18667.0,KG,18.0,Wheat,2026-07-09,186.67
ARR0020862,2026/06/13,MANDI046,cotton,,4.226,Tonnes,24.0,Cotton,2026-06-13,42.26
ARR0018367,2026-04-03,MANDI024,सरसों,HD-2967,24246.0,KG,8.0,Mustard,2026-03-04,242.46
ARR0024291,2026-05-19,MANDI027,Maize,PBW-343,306.1,Quintals,146.0,Maize,2026-05-19,306.1
ARR0002137,2026/08/09,MANDI036,Sarso,Hybrid,142.17,quintal,61.0,Mustard,2026-09-08,142.17
ARR0008242,2026-08-03,MANDI037,mustard,PBW-343,362.47,Quintals,9.0,Mustard,2026-03-08,362.47
ARR0012248,2026-06-26,MANDI031,mustard,Local,46.516000000000005,tonnes,119.0,Mustard,2026-06-26,465.1600000000001
ARR0019225,23-Mar-2026,MANDI056,Basmati,HD-2967,3428.0,KGS,20.0,Rice,2026-03-23,34.28
ARR0005585,07-30-2026,MANDI011,कपास,HD-2967,175.13,quintal,12.0,Cotton,2026-07-30,175.13
ARR0016380,09.07.2026,MANDI040,Kapas,,31483.999999999996,kg,78.0,Cotton,2026-07-09,314.84
ARR0014823,16.02.2026,MANDI027,cotton,Pusa-1121,36569.0,Kilo,138.0,Cotton,2026-02-16,365.69
ARR0017761,2026-08-14,MANDI009,Makka,,22929.0,Kgs,68.0,Maize,2026-08-14,229.29
ARR0000018,06-Mar-2026,MANDI015,Cotton,Pusa-1121,-460.58,Qtl,123.0,Cotton,2026-03-06,-460.58
ARR0014979,25-Jan-2026,MANDI008,Sarson,PBW-343,7548.0,KG,31.0,Mustard,2026-01-25,75.48
ARR0005164,23.07.2026,MANDI039,GEHUN,Pusa-1121,13608.000000000002,KGS,128.0,Wheat,2026-07-23,136.08
ARR0024372,2026-06-11,MANDI041,Makki,Premium,4693.0,KGS,16.0,Maize,2026-11-06,46.93
ARR0010278,21.04.2026,MANDI024,Paddy,Local,29872.000000000004,Kilo,63.0,Rice,2026-04-21,298.72
ARR0013962,27.07.2026,MANDI057,गन्ना,HD-2967,208.33,Q,138.0,Sugarcane,2026-07-27,208.33
ARR0014811,22/03/2026,MANDI027,सरसों,,426.32,Quintals,44.0,Mustard,2026-03-22,426.32
ARR0011502,2026/04/21,MANDI006,Sugarcane,HD-2967,11437.0,Kilo,37.0,Sugarcane,2026-04-21,114.37
ARR0007801,2026/08/10,MANDI020,Narma,Pusa-1121,20055.0,Kilo,,Cotton,2026-10-08,200.55
ARR0017373,2026-01-25,MANDI018,Ganna,Local,13222.0,kg,129.0,Sugarcane,2026-01-25,132.22
ARR0002435,08-15-2026,MANDI010,चावल,Premium,19888.0,KG,125.0,Rice,2026-08-15,198.88
ARR0007807,06-Mar-2026,MANDI049,गन्ना,PBW-343,26.032,Tonnes,78.0,Sugarcane,2026-03-06,260.32
ARR0024673,05-Jan-2026,MANDI051,corn,Premium,16236.000000000002,Kilo,99.0,Maize,2026-01-05,162.36
ARR0020042,2026/08/18,MANDI032,कपास,Pusa-1121,9335.0,kg,93.0,Cotton,2026-08-18,93.35
ARR0012695,09/02/2026,MANDI004,Ganne,HD-2967,21.949,tonnes,79.0,Sugarcane,2026-02-09,219.49
ARR0010301,13.07.2026,MANDI015,Cotton,Local,29416.000000000004,kg,84.0,Cotton,2026-07-13,294.16
ARR0000912,27/07/2026,MANDI017,कपास,Hybrid,29.058,T,76.0,Cotton,2026-07-27,290.58
ARR0018456,09-Feb-2026,MANDI011,Ganna,PBW-343,380.02,Q,148.0,Sugarcane,2026-02-09,380.02
ARR0024367,07-04-2026,MANDI040,Wheat,Premium,230.94,Q,62.0,Wheat,2026-04-07,230.94
ARR0022113,2026-04-24,MANDI021,wheat,Pusa-1121,44.561,tonnes,,Wheat,2026-04-24,445.61
ARR0001748,2026-02-13,MANDI026,चावल,Premium,26.119999999999997,MT,47.0,Rice,2026-02-13,261.2
ARR0023230,05/01/2026,MANDI006,कपास,Premium,23.215,MT,56.0,Cotton,2026-01-05,232.15
ARR0018501,2026-02-04,MANDI043,Sugarcane,PBW-343,365.08,Q,,Sugarcane,2026-04-02,365.08
ARR0018863,2026-05-27,MANDI020,Sarso,HD-2967,21690.0,kg,,Mustard,2026-05-27,216.9
ARR0021935,2026-09-03,MANDI038,GEHUN,Pusa-1121,437.95,Q,104.0,Wheat,2026-03-09,437.95
ARR0024067,22.08.2026,MANDI017,Paddy,HD-2967,45259.0,Kilo,127.0,Rice,2026-08-22,452.59
ARR0009441,22/02/2026,MANDI056,सरसों,Local,2602.0,Kilo,147.0,Mustard,2026-02-22,26.02
ARR0002174,2026-01-23,MANDI046,Mustard,Pusa-1121,28.48,Q,,Mustard,2026-01-23,28.48
ARR0009189,2026-01-11,MANDI017,Rice,Pusa-1121,24.327,T,83.0,Rice,2026-11-01,243.27
