record_id,date,mandi_id,district,crop_name,min_price,max_price,modal_price,msp,crop_name_clean,date_clean,min_price_clean,max_price_clean,modal_price_clean,msp_clean
PR000120,03/04/2026,MANDI013,Ambala,Maize,1987.18,"INR 2,272","2,129.59/-","₹2,090.00",Maize,2026-04-03,1987.18,2272.0,2129.59,2090.0
PR008648,26.07.2026,MANDI054,Hisar,wheat,2049.15,,"Rs. 2,241","2,275.00/-",Wheat,2026-07-26,2049.15,,0.2241,2275.0
PR004729,04-09-2026,MANDI017,Amritsar,Narma,"INR 6,305","7,457.04/-","₹6,881.25",6620,Cotton,2026-09-04,6305.0,7457.04,6881.25,6620.0
PR009976,02-Jan-2026,MANDI005,Ambala,Gehun,"₹2,058.71","₹2,320.25","INR 2,189","INR 2,275",Wheat,2026-01-02,2058.71,2320.25,2189.0,2275.0
PR003972,14/08/2026,MANDI008,Sirsa,Cotton,6049.82,"7,244.76/-","₹6,647.29","Rs. 6,620",Cotton,2026-08-14,6049.82,7244.76,6647.29,0.662
PR010656,21.07.2026,,Ludhiana,Sarso,"₹5,297.09","₹6,229.29",5763.19,,Mustard,2026-07-21,5297.09,6229.29,5763.19,
PR009197,08-Apr-2026,MANDI015,Bathinda,Sugarcane,"₹3,241.23",3760.67,"INR 3,501","INR 3,500",Sugarcane,2026-04-08,3241.23,3760.67,3501.0,3500.0
PR001655,2026/02/12,MANDI041,Ferozepur,paddy,1986.08,2456.85,"INR 2,221","₹2,183.00",Rice,2026-12-02,1986.08,2456.85,2221.0,2183.0
PR004115,2026/01/01,MANDI055,Kurukshetra,Makka,"₹2,082.74","₹2,593.60","₹2,338.17","Rs. 2,090",Maize,2026-01-01,2082.74,2593.6,2338.17,0.209
PR011570,2026-08-28,MANDI009,Jalandhar,WHEAT,"₹2,376.72","2,597.68/-","₹2,487.20",2275,Wheat,2026-08-28,2376.72,2597.68,2487.2,2275.0
PR001278,2026-08-03,MANDI051,Fatehabad,Sugarcane,"₹3,284.97","3,946.50/-",3615.73,"₹3,500.00",Sugarcane,2026-03-08,3284.97,3946.5,3615.73,3500.0
PR009080,2026-04-05,MANDI042,Ambala,कपास,"₹5,983.45","Rs. 6,477",6230.12,6620,Cotton,2026-05-04,5983.45,0.6477,6230.12,6620.0
PR009575,12/04/2026,MANDI046,Bathinda,WHEAT,,"Rs. 2,600",2429.01,"Rs. 2,275",Wheat,2026-04-12,,0.26,2429.01,0.2275
PR011354,01-28-2026,MANDI046,Fatehabad,Corn,"₹2,144.04",2452.44,"₹2,298.24",2090,Maize,2026-01-28,2144.04,2452.44,2298.24,2090.0
PR000132,13.07.2026,MANDI050,Bathinda,sugarcane,3393.65,4048.0703210235915,"3,720.86/-","₹3,500.00",Sugarcane,2026-07-13,3393.65,4048.0703210235915,3720.86,3500.0
PR003855,18/06/2026,MANDI013,Ferozepur,Gehun,"₹2,137.09",2361.56,"Rs. 2,249",2275,Wheat,2026-06-18,2137.09,2361.56,0.2249,2275.0
PR007917,20/04/2026,MANDI006,Hisar,GEHUN,"2,155.42/-",2622.16,2388.79,2275,Wheat,2026-04-20,2155.42,2622.16,2388.79,2275.0
PR005323,2026-05-24,MANDI009,Hisar,Basmati,2217.09,"Rs. 2,697","₹2,457.10",,Rice,2026-05-24,2217.09,0.2697,2457.1,
PR010484,2026/02/20,MANDI026,Jalandhar,सरसों,5582.74,6951.802423466102,"₹6,267.27",,Mustard,2026-02-20,5582.74,6951.802423466102,6267.27,
PR000301,27/04/2026,MANDI042,Ambala,Corn,"INR 2,121","₹2,548.15",2334.73,2090,Maize,2026-04-27,2121.0,2548.15,2334.73,2090.0
PR002448,25/07/2026,MANDI005,Sirsa,गन्ना,,3791.778781925365,"Rs. 3,526","INR 3,500",Sugarcane,2026-07-25,,3791.778781925365,0.3526,3500.0
PR004653,31/03/2026,MANDI055,Hisar,Kapas,"₹6,415.99",,"Rs. 6,968",6620,Cotton,2026-03-31,6415.99,,0.6968,6620.0
PR006379,08-Mar-2026,MANDI009,Sirsa,Mustard,"5,112.10/-","INR 5,739",5425.52,"₹5,650.00",Mustard,2026-03-08,5112.1,5739.0,5425.52,5650.0
PR007208,2026/08/23,MANDI001,,Sarson,"₹5,367.93",6341.18,"Rs. 5,855",5650,Mustard,2026-08-23,5367.93,6341.18,0.5855,5650.0
PR003285,2026/06/08,MANDI048,Fatehabad,Paddy,"1,999.23/-","Rs. 2,427",2213.32,"INR 2,183",Rice,2026-08-06,1999.23,0.2427,2213.32,2183.0
PR000306,2026-06-05,MANDI057,Ludhiana,Rice,2060.25,,"2,158.40/-",,Rice,2026-05-06,2060.25,,2158.4,
PR006864,30/01/2026,MANDI053,Jalandhar,मक्का,"Rs. 2,016",2186.33,"₹2,101.30",2090,Maize,2026-01-30,0.2016,2186.33,2101.3,2090.0
PR005096,01.08.2026,MANDI024,Moga,sugarcane,2998.6467960787477,3310.58,3154.62,3500,Sugarcane,2026-08-01,2998.6467960787477,3310.58,3154.62,3500.0
PR003558,07-30-2026,MANDI007,Karnal,cotton,"Rs. 6,234","INR 7,225","INR 6,730",6620,Cotton,2026-07-30,0.6234,7225.0,6730.0,6620.0
PR008120,06-06-2026,MANDI011,,Basmati,2290.27,2543.914380499458,2417.09,"Rs. 2,183",Rice,2026-06-06,2290.27,2543.914380499458,2417.09,0.2183
PR009402,2026-01-08,MANDI055,Ferozepur,Ganna,3501.46,"₹4,275.80","Rs. 3,889",,Sugarcane,2026-08-01,3501.46,4275.8,0.3889,
PR000109,2026-03-24,MANDI048,Amritsar,paddy,"INR 2,126",2498.31,"Rs. 2,312",,Rice,2026-03-24,2126.0,2498.31,0.2312,
PR008432,21-May-2026,MANDI002,Ludhiana,Narma,"6,289.16/-","₹6,947.44",6618.3,"INR 6,620",Cotton,2026-05-21,6289.16,6947.44,6618.3,6620.0
PR005746,2026-01-28,MANDI007,Jalandhar,paddy,"2,218.31/-","Rs. 2,342",2280.28,"2,183.00/-",Rice,2026-01-28,2218.31,0.2342,2280.28,2183.0
PR008744,04-17-2026,MANDI056,Fatehabad,Wheat,"Rs. 2,168","INR 2,297","Rs. 2,233",,Wheat,2026-04-17,0.2168,2297.0,0.2233,
PR007129,2026-08-09,MANDI013,Ludhiana,धान,2268.36,"₹2,814.69","INR 2,542",,Rice,2026-09-08,2268.36,2814.69,2542.0,
PR002597,2026-08-30,MANDI040,Ludhiana,Ganna,"3,270.94/-","INR 3,532",3401.24,"₹3,500.00",Sugarcane,2026-08-30,3270.94,3532.0,3401.24,3500.0
PR008820,25/07/2026,MANDI005,Hisar,wheat,"INR 2,389","₹2,929.35",2658.963909845078,,Wheat,2026-07-25,2389.0,2929.35,2658.963909845078,
PR010554,29.05.2026,MANDI016,Amritsar,गेहूं,"₹2,339.50","₹2,478.21","₹2,408.85","INR 2,275",Wheat,2026-05-29,2339.5,2478.21,2408.85,2275.0
PR002833,2026-08-05,MANDI026,Bathinda,सरसों,"INR 5,192","INR 6,384",5788.035583833335,5650,Mustard,2026-05-08,5192.0,6384.0,5788.035583833335,5650.0
PR003297,01-Mar-2026,MANDI009,,Gehun,"Rs. 2,212",2474.87412289598,"₹2,343.59",2275,Wheat,2026-03-01,0.2212,2474.87412289598,2343.59,2275.0
PR002907,11-May-2026,MANDI002,Ambala,cotton,6079.98,7084.1,"INR 6,582",6620,Cotton,2026-05-11,6079.98,7084.1,6582.0,6620.0
PR005300,2026-08-27,MANDI020,Hisar,cotton,"6,512.94/-","Rs. 7,125","Rs. 6,819",6620,Cotton,2026-08-27,6512.94,0.7125,0.6819,6620.0
PR001875,2026/07/23,MANDI045,Ludhiana,Sarso,"Rs. 4,941",5949.72,"₹5,445.57","Rs. 5,650",Mustard,2026-07-23,0.4941,5949.72,5445.57,0.565
PR003676,29.01.2026,MANDI056,Hisar,Cotton,6683.2547960406055,"7,364.57/-","₹7,023.91","INR 6,620",Cotton,2026-01-29,6683.2547960406055,7364.57,7023.91,6620.0
PR004692,2026-05-09,MANDI049,Moga,गन्ना,"₹3,367.86","₹3,912.92","Rs. 3,640","₹3,500.00",Sugarcane,2026-09-05,3367.86,3912.92,0.364,3500.0
PR006639,18/02/2026,MANDI020,,धान,"INR 2,095","₹2,538.68",2316.66,2183,Rice,2026-02-18,2095.0,2538.68,2316.66,2183.0
PR006310,26/06/2026,MANDI035,Kurukshetra,Sugarcane,"Rs. 3,524","₹3,968.48","₹3,746.39","Rs. 3,500",Sugarcane,2026-06-26,0.3524,3968.48,3746.39,0.35
PR002107,05-19-2026,MANDI051,Amritsar,Narma,6538.56,"7,466.26/-","7,002.41/-","Rs. 6,620",Cotton,2026-05-19,6538.56,7466.26,7002.41,0.662
PR006836,2026/06/23,,Ambala,Makki,"₹2,022.28","2,454.21/-","Rs. 2,238","INR 2,090",Maize,2026-06-23,2022.28,2454.21,0.2238,2090.0
PR002537,2026/02/23,MANDI009,Moga,सरसों,5493.68,5930.83,"Rs. 5,712",,Mustard,2026-02-23,5493.68,5930.83,0.5712,
PR001593,05-22-2026,MANDI038,Jalandhar,Paddy,"INR 2,203","Rs. 2,611",2406.99,"Rs. 2,183",Rice,2026-05-22,2203.0,0.2611,2406.99,0.2183
PR006992,2026/08/04,MANDI051,Moga,सरसों,4971.84,,5246.74,"₹5,650.00",Mustard,2026-04-08,4971.84,,5246.74,5650.0
PR004430,2026-01-05,MANDI021,Ludhiana,Makki,"₹1,907.86","₹2,353.88",2130.87083735872,,Maize,2026-05-01,1907.86,2353.88,2130.87083735872,
PR002906,23-Jun-2026,MANDI046,Ferozepur,Sarso,"INR 5,662",7021.65,"6,341.84/-",5650,Mustard,2026-06-23,5662.0,7021.65,6341.84,5650.0
PR005132,28-Jul-2026,MANDI020,Moga,GEHUN,2046.31,2264.3956669843988,"2,155.35/-",2275,Wheat,2026-07-28,2046.31,2264.3956669843988,2155.35,2275.0
PR010571,21.08.2026,MANDI041,Ferozepur,paddy,"INR 1,878","₹2,110.15","Rs. 1,994",2183,Rice,2026-08-21,1878.0,2110.15,0.1994,2183.0
PR006178,31.01.2026,MANDI028,Ambala,Mustard,5226.81,,5731.16,"₹5,650.00",Mustard,2026-01-31,5226.81,,5731.16,5650.0
PR009453,2026-05-19,MANDI035,Kurukshetra,Corn,"₹2,119.78","₹2,562.74",2341.26,2090,Maize,2026-05-19,2119.78,2562.74,2341.26,2090.0
PR004310,07.07.2026,,Ferozepur,Basmati,"₹1,954.72","₹2,193.90","Rs. 2,074","Rs. 2,183",Rice,2026-07-07,1954.72,2193.9,0.2074,0.2183
PR008346,04-Mar-2026,MANDI054,Amritsar,Narma,6917.14,"INR 7,839","₹7,377.82",6620,Cotton,2026-03-04,6917.14,7839.0,7377.82,6620.0
PR002958,14/05/2026,MANDI017,Moga,Ganna,"Rs. 3,087","₹3,482.62",3285.06,3500,Sugarcane,2026-05-14,0.3087,3482.62,3285.06,3500.0
PR002703,2026/04/29,MANDI040,Fatehabad,Rice,"Rs. 2,204","₹2,383.50","₹2,293.70","2,183.00/-",Rice,2026-04-29,0.2204,2383.5,2293.7,2183.0
PR007018,2026-04-14,MANDI007,Moga,कपास,5869.153144791386,6787.137726184931,"Rs. 6,328","₹6,620.00",Cotton,2026-04-14,5869.153144791386,6787.137726184931,0.6328,6620.0
PR002184,2026-08-07,MANDI012,Fatehabad,Maize,2072.1351842933623,"Rs. 2,556","Rs. 2,314","₹2,090.00",Maize,2026-07-08,2072.1351842933623,0.2556,0.2314,2090.0
PR006471,03-05-2026,MANDI004,Jalandhar,Chawal,"INR 1,875",2098.1,"₹1,986.50","₹2,183.00",Rice,2026-05-03,1875.0,2098.1,1986.5,2183.0
PR001048,2026/03/15,MANDI023,,Ganne,"₹3,211.99","3,567.61/-",3389.7971787552606,"3,500.00/-",Sugarcane,2026-03-15,3211.99,3567.61,3389.7971787552606,3500.0
PR010356,23/07/2026,MANDI017,Ludhiana,Cotton,"Rs. 6,375","₹6,743.86",6559.36,,Cotton,2026-07-23,0.6375,6743.86,6559.36,
PR011469,08.04.2026,MANDI012,,Maize,"1,836.83/-","₹2,262.18","INR 2,050","INR 2,090",Maize,2026-04-08,1836.83,2262.18,2050.0,2090.0
PR004972,2026/07/04,,Patiala,GEHUN,2048.48,"INR 2,409",2228.59,"INR 2,275",Wheat,2026-04-07,2048.48,2409.0,2228.59,2275.0
PR008857,13-Aug-2026,MANDI006,Patiala,Dhaan,"₹1,876.37","₹2,332.73","INR 2,105","₹2,183.00",Rice,2026-08-13,1876.37,2332.73,2105.0,2183.0
PR004083,2026/07/31,MANDI031,Hisar,paddy,"2,054.36/-","2,188.81/-","₹2,121.59","₹2,183.00",Rice,2026-07-31,2054.36,2188.81,2121.59,2183.0
PR002513,11-Jul-2026,MANDI009,,Basmati,"₹2,264.37","2,657.77/-","INR 2,461","INR 2,183",Rice,2026-07-11,2264.37,2657.77,2461.0,2183.0
PR006525,08-22-2026,MANDI054,Hisar,Corn,,"₹2,221.31",2112.266922758202,"₹2,090.00",Maize,2026-08-22,,2221.31,2112.266922758202,2090.0
PR003862,06-19-2026,MANDI015,Jalandhar,Narma,5999.404524345866,,"Rs. 6,428",,Cotton,2026-06-19,5999.404524345866,,0.6428,
PR003768,2026/04/03,MANDI017,Amritsar,गन्ना,"₹3,623.92",4234.698906257149,"INR 3,929","Rs. 3,500",Sugarcane,2026-03-04,3623.92,4234.698906257149,3929.0,0.35
PR003094,08-19-2026,MANDI034,Moga,सरसों,5475.27,6634.4,"₹6,054.83",,Mustard,2026-08-19,5475.27,6634.4,6054.83,
PR000233,17/03/2026,MANDI003,Amritsar,paddy,"₹1,855.84","2,050.02/-","INR 1,953","2,183.00/-",Rice,2026-03-17,1855.84,2050.02,1953.0,2183.0
PR006724,2026/07/05,MANDI002,Ludhiana,सरसों,5294.79,"Rs. 5,829","Rs. 5,562",5650,Mustard,2026-05-07,5294.79,0.5829,0.5562,5650.0
PR005294,27.04.2026,MANDI018,Jalandhar,कपास,6257.74,"INR 7,053","INR 6,655",,Cotton,2026-04-27,6257.74,7053.0,6655.0,
PR004931,03-07-2026,MANDI053,,Cotton,6692.38,,6948.11,,Cotton,2026-07-03,6692.38,,6948.11,
PR008853,18-Mar-2026,MANDI036,Hisar,Kapas,"5,877.25/-","Rs. 6,363","₹6,120.25","₹6,620.00",Cotton,2026-03-18,5877.25,0.6363,6120.25,6620.0
PR000075,07-Jun-2026,MANDI045,Ferozepur,Rice,2098.08,"2,599.16/-","₹2,348.62",,Rice,2026-06-07,2098.08,2599.16,2348.62,
PR006432,2026-03-16,MANDI053,Kurukshetra,सरसों,5128.41,"Rs. 6,126",5626.99,,Mustard,2026-03-16,5128.41,0.6126,5626.99,
PR006233,29-Apr-2026,MANDI041,Patiala,Maize,"1,849.58/-","1,992.89/-",1921.23,,Maize,2026-04-29,1849.58,1992.89,1921.23,
PR007057,2026/08/12,MANDI014,Ludhiana,Wheat,"Rs. 2,017",2201.78,2109.56,"Rs. 2,275",Wheat,2026-12-08,0.2017,2201.78,2109.56,0.2275
PR002214,28/03/2026,MANDI039,Sirsa,गन्ना,"Rs. 3,650","₹4,335.17","₹3,992.48","3,500.00/-",Sugarcane,2026-03-28,0.365,4335.17,3992.48,3500.0
PR011167,09/07/2026,MANDI009,Bathinda,mustard,"Rs. 5,348",,5485.999514720843,"Rs. 5,650",Mustard,2026-07-09,0.5348,,5485.999514720843,0.565
PR005257,07-10-2026,MANDI053,,mustard,,"6,813.98/-",6148.6,5650,Mustard,2026-10-07,,6813.98,6148.6,5650.0
PR007632,2026-05-20,MANDI057,Jalandhar,sugarcane,3206.34,3961.51,"3,583.92/-","Rs. 3,500",Sugarcane,2026-05-20,3206.34,3961.51,3583.92,0.35
PR010952,2026-09-07,MANDI057,Hisar,Kanak,"Rs. 2,216","INR 2,717","₹2,466.91","₹2,275.00",Wheat,2026-07-09,0.2216,2717.0,2466.91,2275.0
PR005541,05-21-2026,,Jalandhar,Kanak,"₹2,242.98",2632.4847690579604,2437.73,2275,Wheat,2026-05-21,2242.98,2632.4847690579604,2437.73,2275.0
PR004911,2026/05/31,MANDI038,Jalandhar,Cotton,"Rs. 5,815","INR 7,033",6423.8130295051005,6620,Cotton,2026-05-31,0.5815,7033.0,6423.8130295051005,6620.0
PR000065,2026-07-19,MANDI013,Ferozepur,Kanak,2252.79,"INR 2,767",2509.6536027809675,2275,Wheat,2026-07-19,2252.79,2767.0,2509.6536027809675,2275.0
PR011371,02-Sep-2026,MANDI053,Sirsa,Narma,"INR 6,392",7550.568165235103,"INR 6,971",,Cotton,2026-09-02,6392.0,7550.568165235103,6971.0,
PR005468,02/06/2026,,,Mustard,"Rs. 5,345","Rs. 6,002",5673.26,,Mustard,2026-06-02,0.5345,0.6002,5673.26,
PR004037,01.07.2026,,,Dhaan,2013.52,2495.99,2254.76,2183,Rice,2026-07-01,2013.52,2495.99,2254.76,2183.0
PR011389,11/06/2026,MANDI037,Ferozepur,Sarson,"Rs. 4,915","INR 5,339",5126.89,,Mustard,2026-06-11,0.4915,5339.0,5126.89,
PR004382,2026/01/03,MANDI051,Ambala,Makki,1957.6006262343535,"INR 2,079","₹2,018.27","Rs. 2,090",Maize,2026-03-01,1957.6006262343535,2079.0,2018.27,0.209
PR010948,2026-03-02,,Jalandhar,WHEAT,2085.1405482399955,"INR 2,597","₹2,341.13","₹2,275.00",Wheat,2026-02-03,2085.1405482399955,2597.0,2341.13,2275.0
PR008318,2026/09/08,MANDI052,Ferozepur,Dhaan,"₹2,213.19","₹2,675.19",2444.1880739889148,2183,Rice,2026-08-09,2213.19,2675.19,2444.1880739889148,2183.0
PR005517,08-30-2026,MANDI035,Hisar,Ganna,"INR 3,533",3971.86,"₹3,752.62","₹3,500.00",Sugarcane,2026-08-30,3533.0,3971.86,3752.62,3500.0
PR002346,06-03-2026,MANDI026,Sirsa,Chawal,1961.067905079509,2067.1445229599112,"Rs. 2,014","2,183.00/-",Rice,2026-03-06,1961.067905079509,2067.1445229599112,0.2014,2183.0
PR003135,2026-04-07,MANDI021,,गन्ना,"INR 3,610",3912.962535340362,"INR 3,762","₹3,500.00",Sugarcane,2026-07-04,3610.0,3912.962535340362,3762.0,3500.0
PR004454,10/05/2026,MANDI051,Patiala,चावल,2103.05,"₹2,341.25",2222.15,"2,183.00/-",Rice,2026-05-10,2103.05,2341.25,2222.15,2183.0
PR008548,2026/03/02,MANDI009,,Ganna,3453.0,"Rs. 4,047","₹3,750.05","3,500.00/-",Sugarcane,2026-02-03,3453.0,0.4047,3750.05,3500.0
PR003402,22.02.2026,MANDI011,Sirsa,मक्का,"₹2,005.33","₹2,214.95",2110.14,2090,Maize,2026-02-22,2005.33,2214.95,2110.14,2090.0
PR008307,2026-03-20,MANDI018,Ambala,sugarcane,3120.46,"Rs. 3,814","Rs. 3,467",,Sugarcane,2026-03-20,3120.46,0.3814,0.3467,
PR004406,02-04-2026,MANDI024,Patiala,गन्ना,3165.77,"INR 3,634",3400.02,"3,500.00/-",Sugarcane,2026-04-02,3165.77,3634.0,3400.02,3500.0
PR008275,2026/05/16,MANDI038,Hisar,Ganne,"₹3,004.17",,3253.42333471898,3500,Sugarcane,2026-05-16,3004.17,,3253.42333471898,3500.0
PR003350,2026/07/08,MANDI053,Jalandhar,मक्का,"₹1,992.83",,"₹2,082.24",2090,Maize,2026-08-07,1992.83,,2082.24,2090.0
PR002853,2026/09/06,MANDI028,Sirsa,sugarcane,3060.5861376434655,3436.1528183755004,"Rs. 3,248",,Sugarcane,2026-06-09,3060.5861376434655,3436.1528183755004,0.3248,
PR003224,15/01/2026,MANDI021,Jalandhar,धान,"2,144.04/-",2282.12,"₹2,213.08","₹2,183.00",Rice,2026-01-15,2144.04,2282.12,2213.08,2183.0
PR002937,02-05-2026,MANDI015,Karnal,मक्का,1907.71,2364.75,2136.23,,Maize,2026-05-02,1907.71,2364.75,2136.23,
PR007160,01/04/2026,MANDI018,Karnal,mustard,"₹5,442.99","Rs. 6,635","₹6,038.98","5,650.00/-",Mustard,2026-04-01,5442.99,0.6635,6038.98,5650.0
PR009111,02-08-2026,MANDI050,Amritsar,Basmati,2172.36,"Rs. 2,674","Rs. 2,423",2183,Rice,2026-08-02,2172.36,0.2674,0.2423,2183.0
PR007569,03-06-2026,MANDI037,Patiala,गन्ना,3146.74,3408.14,"₹3,277.44",,Sugarcane,2026-06-03,3146.74,3408.14,3277.44,
PR000479,01-17-2026,MANDI057,Hisar,mustard,5721.6010934765445,6229.38,"₹5,975.49",5650,Mustard,2026-01-17,5721.6010934765445,6229.38,5975.49,5650.0
PR002265,22-Jan-2026,MANDI004,Patiala,Gehun,"₹2,034.36","Rs. 2,196",2115.36,2275,Wheat,2026-01-22,2034.36,0.2196,2115.36,2275.0
PR002893,05/04/2026,MANDI049,Bathinda,sugarcane,"Rs. 3,641","INR 4,408","INR 4,024",,Sugarcane,2026-04-05,0.3641,4408.0,4024.0,
PR008490,10/02/2026,MANDI035,Sirsa,Cotton,6341.51,7196.69,6769.1,6620,Cotton,2026-02-10,6341.51,7196.69,6769.1,6620.0
PR010848,2026-01-25,MANDI036,Amritsar,Corn,2053.86,"₹2,431.45",2242.652864100083,2090,Maize,2026-01-25,2053.86,2431.45,2242.652864100083,2090.0
PR000497,16-Jun-2026,MANDI039,Ludhiana,Makka,"₹2,004.07","2,361.91/-","Rs. 2,183",,Maize,2026-06-16,2004.07,2361.91,0.2183,
PR008583,05/06/2026,MANDI055,Kurukshetra,कपास,6515.19,"INR 7,173","Rs. 6,844","₹6,620.00",Cotton,2026-06-05,6515.19,7173.0,0.6844,6620.0
PR007558,2026/08/25,MANDI020,Hisar,Maize,"₹1,951.41",,"2,092.55/-",,Maize,2026-08-25,1951.41,,2092.55,
PR003317,2026/04/18,MANDI027,Hisar,mustard,,,"6,158.08/-","5,650.00/-",Mustard,2026-04-18,,,6158.08,5650.0
PR011094,10-Apr-2026,MANDI042,,Ganne,3645.31,"Rs. 4,444","Rs. 4,044",3500,Sugarcane,2026-04-10,3645.31,0.4444,0.4044,3500.0
PR006854,2026-06-01,MANDI029,Sirsa,corn,"INR 2,058",2559.69,"₹2,308.62",2090,Maize,2026-01-06,2058.0,2559.69,2308.62,2090.0
PR009939,28/02/2026,MANDI045,Kurukshetra,Maize,1943.14,2359.529361452688,"INR 2,151","2,090.00/-",Maize,2026-02-28,1943.14,2359.529361452688,2151.0,2090.0
PR006058,05-08-2026,MANDI026,,Maize,1801.5187823984027,"INR 1,988","INR 1,895",,Maize,2026-08-05,1801.5187823984027,1988.0,1895.0,
PR001224,04-12-2026,MANDI041,Ambala,Rice,2206.05,"Rs. 2,460","₹2,333.26",2183,Rice,2026-12-04,2206.05,0.246,2333.26,2183.0
PR001339,08/04/2026,MANDI020,Kurukshetra,Cotton,"₹6,563.55",7581.903819112371,7072.73,6620,Cotton,2026-04-08,6563.55,7581.903819112371,7072.73,6620.0
PR001741,03.06.2026,MANDI052,Patiala,Wheat,"₹2,042.03","INR 2,300",2171.1189046586665,2275,Wheat,2026-06-03,2042.03,2300.0,2171.1189046586665,2275.0
PR005672,12/02/2026,MANDI034,Ludhiana,मक्का,"Rs. 1,909","Rs. 2,196","₹2,052.73",2090,Maize,2026-02-12,0.1909,0.2196,2052.73,2090.0
PR000260,2026/04/15,MANDI049,,Makka,1842.251349455314,"INR 2,235","2,038.58/-",,Maize,2026-04-15,1842.251349455314,2235.0,2038.58,
PR007868,2026-02-01,MANDI031,Fatehabad,Mustard,5768.811144618307,6809.437781096831,"INR 6,289","Rs. 5,650",Mustard,2026-01-02,5768.811144618307,6809.437781096831,6289.0,0.565
PR001738,04/06/2026,MANDI052,Ferozepur,चावल,2285.22,2694.48,"2,489.85/-","Rs. 2,183",Rice,2026-06-04,2285.22,2694.48,2489.85,0.2183
PR000757,01/07/2026,MANDI005,Ambala,Narma,6619.039698171176,"8,081.43/-",7350.24,"6,620.00/-",Cotton,2026-07-01,6619.039698171176,8081.43,7350.24,6620.0
PR002568,2026/07/18,MANDI045,Ferozepur,मक्का,"₹2,109.14","INR 2,528",2318.37,2090,Maize,2026-07-18,2109.14,2528.0,2318.37,2090.0
PR010341,2026/02/09,MANDI055,Karnal,Ganna,"Rs. 3,155","Rs. 3,586",3370.29,3500,Sugarcane,2026-09-02,0.3155,0.3586,3370.29,3500.0
PR005385,04-Mar-2026,MANDI030,Bathinda,Maize,2099.34,"Rs. 2,605",2352.306337543444,,Maize,2026-03-04,2099.34,0.2605,2352.306337543444,
PR009318,01-Jan-2026,,Amritsar,Makka,,"₹2,178.08",2056.850274714764,,Maize,2026-01-01,,2178.08,2056.850274714764,
PR008472,05.08.2026,MANDI045,Sirsa,Sugarcane,"Rs. 3,124","₹3,514.28","3,318.98/-","3,500.00/-",Sugarcane,2026-08-05,0.3124,3514.28,3318.98,3500.0
PR001709,02-25-2026,MANDI040,Ludhiana,Makka,"₹1,815.72","INR 2,191","Rs. 2,003","Rs. 2,090",Maize,2026-02-25,1815.72,2191.0,0.2003,0.209
PR005710,28-Feb-2026,MANDI054,,Basmati,"Rs. 2,023","Rs. 2,399","Rs. 2,211","2,183.00/-",Rice,2026-02-28,0.2023,0.2399,0.2211,2183.0
PR010408,2026/06/01,MANDI021,Ferozepur,Corn,"Rs. 1,914",2025.01,1969.26,"Rs. 2,090",Maize,2026-01-06,0.1914,2025.01,1969.26,0.209
PR009520,2026-03-22,MANDI034,Amritsar,चावल,2251.538375215763,"2,752.45/-","₹2,501.99",2183,Rice,2026-03-22,2251.538375215763,2752.45,2501.99,2183.0
PR011953,03/06/2026,MANDI030,,Wheat,"INR 1,964","2,328.11/-","₹2,146.00",2275,Wheat,2026-06-03,1964.0,2328.11,2146.0,2275.0
PR004892,2026/05/12,,,WHEAT,1936.0391071465301,,"2,022.96/-",,Wheat,2026-12-05,1936.0391071465301,,2022.96,
PR002059,2026-04-09,MANDI003,Bathinda,sugarcane,"₹3,389.58","₹3,629.43",3509.51,"Rs. 3,500",Sugarcane,2026-09-04,3389.58,3629.43,3509.51,0.35
PR004267,16/07/2026,MANDI016,Jalandhar,कपास,"₹6,746.04",7354.37,"7,050.21/-","INR 6,620",Cotton,2026-07-16,6746.04,7354.37,7050.21,6620.0
PR008720,04-Apr-2026,MANDI029,Ludhiana,sugarcane,"3,370.64/-",3898.48,"INR 3,635",,Sugarcane,2026-04-04,3370.64,3898.48,3635.0,
PR002006,04/09/2026,MANDI025,Hisar,sugarcane,"Rs. 3,472","INR 4,067","₹3,769.61","Rs. 3,500",Sugarcane,2026-09-04,0.3472,4067.0,3769.61,0.35
PR005651,07/01/2026,MANDI025,Patiala,Mustard,,"INR 6,269","INR 5,929",5650,Mustard,2026-01-07,,6269.0,5929.0,5650.0
PR011010,2026-03-14,MANDI002,Karnal,Corn,"2,109.90/-","Rs. 2,609",2359.31,2090,Maize,2026-03-14,2109.9,0.2609,2359.31,2090.0
PR011393,2026-04-16,MANDI031,Ambala,Ganna,,4019.500341064394,3674.51,"Rs. 3,500",Sugarcane,2026-04-16,,4019.500341064394,3674.51,0.35
PR011945,2026/08/14,MANDI013,Sirsa,Paddy,1964.3,"INR 2,438","₹2,201.38","INR 2,183",Rice,2026-08-14,1964.3,2438.0,2201.38,2183.0
PR001129,28.01.2026,MANDI011,Ludhiana,Maize,1975.5489377398417,"₹2,106.32","₹2,040.94",2090,Maize,2026-01-28,1975.5489377398417,2106.32,2040.94,2090.0
PR000782,2026/03/14,MANDI013,Jalandhar,corn,1949.1,2367.52,2158.31,"₹2,090.00",Maize,2026-03-14,1949.1,2367.52,2158.31,2090.0
PR009220,07-Jul-2026,MANDI012,Ambala,Kapas,5705.07,,"₹6,350.13","₹6,620.00",Cotton,2026-07-07,5705.07,,6350.13,6620.0
